"em","fuel","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"CH4","biomass","ktCH4",5951.20551884032,6043.1508173493,6128.29169412532,6226.75942111116,6313.29321771717,6419.37662122917,6514.90187713076,6602.4132894592,6657.94186597112,6769.87803633589,6844.97329097719,6855.32843720747,6902.21447578361,6934.57512572584,7023.60771168188,7135.38151346115,7206.83993437693,7317.40643519674,7426.30672958652,7527.99442148798,7692.79685124657,7784.92337987617,7819.55003069032,7864.01269839297,7835.40649901877,7899.43032435612,7941.99159630472,7999.13787943927,8027.45416545189,8084.42195909609,8068.73642569078,7937.23732297142,7951.01718468401,7972.57779891938,7916.28215207251,7872.53733372842,7874.56789656287,7749.80346029856,7685.79465490554,7615.41825730661,7572.99096157286,7477.67810026833,7386.92345725342,7380.6141468512,7342.9081138428,7304.71374711657,7245.77858962436,7259.80476687093,7221.59048294378,7167.45054391824,7154.41041300875,7198.0414367341,7168.28931753165,7124.13444918375
"CH4","brown_coal","ktCH4",40.615490978201,42.094560373203,43.1779451182989,42.1837594688234,40.5417865512795,43.3454324961243,45.9203945451373,49.0932594616004,42.4321244970001,44.6070736408037,43.7128397598928,44.206471195659,47.390243560065,50.918473716969,53.2712540928042,55.2498106542753,53.7336428610968,59.8363294511944,58.5517019868372,55.899460729288,46.0288400613861,43.6286523838914,40.988457207105,39.7814515454798,34.5843281606426,34.3392889309472,34.9959661450153,33.4655469012705,30.7534533920518,28.8648055818036,29.7144484023379,26.8287628778015,27.6906267421539,28.9556388181502,31.8261437540232,30.1337119430559,27.9173681642561,30.8917217870253,28.8201534131568,31.109745135298,30.6968615659812,32.274576248134,34.6526155555123,32.7408132276927,32.8189398429447,33.1749033414133,33.685320078496,34.8976772597176,35.4130564658677,32.454923424327,29.3243833198276,33.0917590864397,33.463239450351,29.7352788757948
"CH4","coal_coke","ktCH4",13.6150994632546,15.1666020268959,12.3374934537353,12.3548783115482,12.5268090698162,11.7907458320137,11.5603147938572,11.7135972816459,11.7403798497539,12.45643447253,14.7278546297374,14.3031657574876,13.8703785464472,13.9673263008877,14.8441837298912,15.5589910922049,16.2411658352952,16.6378816567767,16.9615612231341,16.7723394980336,15.6385278819753,15.3826431954512,17.58540578054,19.3709353959249,18.7257323340783,20.7671420225292,22.5774224053461,21.1578607224048,20.0197809387657,18.2962451839993,19.0940231529954,16.1867147974632,15.2274894761829,14.6450460672664,15.8698903870938,18.6066309499104,17.3902817287598,18.5920263110787,19.3331205939019,19.0806909840783,23.0061716166724,26.215614950465,29.4045943042725,28.6255286489677,30.8703865204076,28.6860491951581,29.6014246335862,27.6082843554748,24.5739598658055,26.1409805132285,20.7766632241553,21.1697388209442,20.1896317183444,20.3934654732875
"CH4","diesel_oil","ktCH4",79.9782672348597,85.9025794538384,94.5915338502219,103.485173139694,103.957087068456,106.048972558916,114.983340660803,121.968256816289,131.612212668777,138.335177361542,137.098120507469,137.671174238443,135.03346919948,139.905023728837,146.37353697591,150.707563392075,159.331436344522,166.526321817218,177.542789453595,185.01187996717,191.886865431833,196.558748131537,200.685765511618,205.284652507778,210.107290036405,218.650421909463,228.935849381956,230.093514962426,232.221336517632,237.320476831589,251.883611563018,251.30793504042,252.775509685666,258.343244892797,272.955802666506,278.954110086732,280.951199974089,290.961100930551,298.394038164783,297.387589753559,312.467065534333,329.409157112049,342.304554219601,346.848538825857,348.215886566049,349.898630898804,350.897729802695,359.208521730471,369.808734335652,363.784600573528,337.33860514933,353.81364867416,364.620095787548,374.164426794319
"CH4","hard_coal","ktCH4",237.575856232053,241.776938499848,240.209992797367,242.043156871231,242.176198879654,263.058766258995,267.996744585032,289.344292622484,310.685453997668,320.163022469783,311.578104875615,318.409376178366,332.222307780532,340.914269966632,361.416083469784,383.060776626471,391.544562813171,408.343908730096,424.969256496138,413.408535518092,398.185595940548,404.287080752101,379.758535168504,384.247294937738,376.862416606658,397.187678088385,343.919381181642,364.142383586813,332.341949045856,313.880320980549,305.374884723147,302.077935258717,305.865788282376,328.677609174683,364.812973591834,397.344425949851,407.238188738765,420.141953523699,437.0186167788,435.467013044115,438.857186522255,455.833902370603,465.797772120476,472.324681422133,478.086473310928,473.162370096193,454.541153577051,460.383379344951,426.022838365076,391.767657615401,386.952736673319,387.001840605188,386.266005955379,400.629699544613
"CH4","heavy_oil","ktCH4",54.7926127905009,59.0767504716682,63.0549875459503,68.5623152608394,65.6838760619359,62.182769362606,68.462443087504,68.9146415215914,70.7054313412361,71.2995933662831,66.2566515067998,58.4508885144964,53.9779399127137,48.8814877524518,50.9816721331153,44.7675157119135,43.797961070618,45.0132231062933,48.0888208960964,51.4384683042394,52.3253684085875,51.6367401527447,50.0822459902801,47.775179668739,46.9986230174455,46.6128575446053,45.3737271862996,46.7189921284282,45.978341201162,46.0867758104832,44.8060265393036,45.4463666269822,43.387787588702,46.274216779573,48.4699849938406,46.2533715990002,46.696393086096,48.1792757640149,45.7817585044378,43.0616205490912,40.2705650292743,40.3466082783341,39.6169259066776,38.6177426930375,40.9194837247893,42.9388560696609,40.3030017402207,38.8280666726783,37.776550324445,37.8117343476412,37.612388830163,38.0955206454851,39.5905119736501,42.1117525761885
"CH4","light_oil","ktCH4",656.441758322657,698.484579428788,745.980736061579,794.915316660879,791.020061500223,823.004400666271,855.162767162538,886.262011895332,932.948852434975,944.80161070636,940.877730214245,938.511238529132,940.777438121178,952.31685750954,976.670180778226,988.438232067844,1024.84735662801,1062.19256190314,1106.44398714556,1140.19015528636,1150.42645760726,1155.63881238986,1180.52042747793,1199.34009778384,1191.45311520559,1218.81989426081,1213.42462234879,1181.95108563629,1137.8193982338,1084.60203688996,1033.38033826566,1000.20226315978,976.692012751498,946.893001933398,945.043290929557,917.977940568406,880.267522972694,881.073017905931,877.163022340599,866.656610799649,872.218712287521,858.66461687293,856.410871382865,868.735650824576,849.302755912341,857.748080865207,840.767230908118,813.394973881105,789.85053589626,764.472293273199,656.501351723769,673.832955847118,673.618716106356,677.262629499968
"CH4","natural_gas","ktCH4",829.626094458257,903.172518137624,1005.5269926244,1046.9722326455,1052.27902960063,1093.13553957104,1105.12291238675,1115.20158909801,1162.65681222043,1265.00749309162,1293.83693864062,1299.78170218204,1321.87923007622,1329.12534122255,1474.73376900091,1575.80379987066,1663.82066188618,1707.86448525233,1821.06744537246,1917.93792894835,2002.90300233404,2206.90978644466,2245.74095114129,2421.93770838524,2342.3656586178,2441.17377170316,2545.43747657215,2426.90451289364,2422.32611373118,2486.60456611591,2528.95544751962,2577.49597348321,2607.15934052319,2759.11235736879,2843.56077398844,2926.24670893105,2986.99762520826,3051.25443269659,3188.82027631628,3132.95045392636,3430.12830088304,3455.5039992811,3486.03981213809,3603.4315181672,3558.44168247546,3594.18777769922,3657.77657420094,3728.74998004788,3887.75068695083,4044.22990534189,3870.97298129516,4114.00578562,3978.32919479363,3940.52738373744
"CH4","process","ktCH4",233235.595975072,233857.095293355,238180.291633589,245980.075972672,246076.477150157,246809.844165501,251085.806857298,254597.08148649,256908.299285888,261747.025004766,260106.444350856,254829.162068811,254123.081816386,254167.121144866,257644.202338817,258926.483653923,263456.87216014,264940.427180681,270434.526238308,275076.590759726,275257.187056955,273332.027470148,270965.130720517,269170.156992011,271048.11753478,274395.734495063,279450.19837814,279119.461571395,277207.904422296,276656.970577008,280338.36677483,281704.347250078,280346.504832891,288387.550966908,295744.136888021,300353.623898654,304520.611663324,305469.215171144,308472.057232668,306256.625878773,310784.220671788,315475.746761398,318009.987808449,317809.058333798,319055.51404985,319651.823514758,320923.918635119,323361.991424521,326617.887751218,326614.474582135,319939.025507154,325480.128976778,331899.181531984,334276.794712313
