"em","country","fuel","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"N2O","bra","diesel_oil","ktN2O",0.549119567946339,0.548164600918676,0.593311743820629,0.681631105357987,0.806105246965741,0.831271542723773,0.88539714615993,0.878266331270743,0.901847789251441,1.00747674858541,1.05998415824177,1.02423858513217,1.0379092910179,1.05921003415662,1.08603338597373,1.17310885338528,1.15648989237683,1.1140387535793,1.15683676763056,1.15961228955673,1.02975290787619,1.05266183757236,1.07725697296875,1.1555810670644,1.03915799439366,1.14800983194993,1.21039351678823,1.15078032470174,1.17584873341147,1.22859572084881,1.14988597247658,1.30479793816593,1.2760265783043,1.38479560413735,1.43084769843974,1.4169732653476,1.42574860069113,1.61654259846393,1.80680262869524,1.78200495489046,2.2200804746279,2.34412962028938,2.51181380719358,2.59540408632136,2.6990536598043,2.61740742604615,2.52526227634765,2.67431363969775,2.83119037286729,2.79855068741361,2.78002423665894,2.83469263455926,2.92238271529306
"N2O","bra","hard_coal","ktN2O",0.0145304691626368,0.00704276811391125,0.0071976219307832,0.00651873344692493,0.00697487991008673,0.00668817625000342,0.0063992251556054,0.00834219558241476,0.0424279419077032,0.0478122572706376,0.0622411925547682,0.0986791233062849,0.12471821760553,0.122334392286676,0.118256922002216,0.12558398778936,0.161406537595979,0.144973843722227,0.122959543798466,0.106525700425104,0.0892579406078185,0.11757196189125,0.0937524202653254,0.0905538378988894,0.100151136944271,0.107844127549106,0.131544123654315,0.158048147387803,0.153433036126764,0.210579594880838,0.220489408938738,0.214448441336602,0.20181470726393,0.228073352623302,0.248910560268605,0.244221616319982,0.255031556527187,0.265521820294164,0.275856842985996,0.223628747280312,0.305139850086368,0.319335252688089,0.324300022995136,0.397091188980796,0.446609162898014,0.454548005125694,0.41463017018481,0.441571021247193,0.426259751756553,0.418689431772284,0.34417159800672,0.476441881001378,0.39158945221689
"N2O","bra","heavy_oil","ktN2O",0.325140593912158,0.371528540812712,0.385028930421591,0.461519805940175,0.580402120373262,0.614615505118111,0.700121983312973,0.638515244002153,0.721885794085821,0.778652092006123,0.703936863091848,0.625230573508398,0.594983027299623,0.536268944732285,0.490506143334426,0.548320199534477,0.522174554049981,0.526286832046914,0.529656061055307,0.440446049539476,0.448165513664869,0.43329504132458,0.465541296313068,0.509327650128897,0.525974190976193,0.562802624960987,0.634061385203793,0.606219247778327,0.615319391855443,0.64851244815182,0.640645080040631,0.636966743516461,0.613150025963794,0.540380360623961,0.531279030975369,0.543829528115285,0.536530734091152,0.626532810185068,0.632830476602693,0.617715031033654,0.586446687649796,0.58778302304372,0.577743162985501,0.591532839637872,0.591804645082374,0.551658565357819,0.490972925649751,0.500975243504636,0.451652875594745,0.43445959926123,0.406703363329526,0.448135136899474,0.3336727239934
"N2O","bra","light_oil","ktN2O",1.94402915681307,2.06277920216355,2.32759283784972,2.69241212050677,2.77500825535927,2.83636940463252,2.88200682463313,2.74711819831273,2.97785681535647,3.13998610453701,2.86673014849621,2.79102613640475,2.95035204566056,2.95509739421216,3.06670740182881,3.37388415051068,4.08521659578011,3.9520489014801,4.08173210894371,4.45909056674351,4.42542245708515,4.95492082565396,5.07087122578631,5.54048061549524,6.57331552633299,7.87388667952088,9.49050423282743,10.4912668337159,11.5003647054912,11.4384161170587,6.62084072099374,6.85010691015051,7.1195067326737,7.01832980792415,7.70632635332847,7.85097236648878,7.78390143333496,8.23464314266164,8.98354539858447,8.21009052472764,9.10310949190849,9.53079433262282,10.2387870364759,10.8127904543459,11.325786734445,10.7124707582007,9.36520705135961,9.46066348095809,9.44853907282471,9.93865583328515,8.978204651061,9.20842445924058,10.1599191663845
"N2O","bra","natural_gas","ktN2O",0.00020637857031641,0.00391592168036659,0.0041805868891099,0.00428605986185022,0.00507944445881515,0.00560285783179252,0.00656932761542281,0.00776054614543616,0.00801776724336577,0.00921688270229111,0.0104050513748149,0.0109872051355803,0.0121185420914059,0.012999646474107,0.0170598672328299,0.0170340069564821,0.0185641451332063,0.0217369810543019,0.0235174586862931,0.0236662638665599,0.0262281361948688,0.0278347358764479,0.031487147987106,0.0340632293650721,0.0349919820616809,0.0380435208006183,0.0419517439683239,0.0472988155303108,0.0533666211865092,0.0631473248939221,0.0915679643606497,0.146499567520419,0.208222001882315,0.225636251301126,0.278680042273855,0.272354635849311,0.261480862741207,0.257732437400107,0.327634767438031,0.222463788940683,0.391647646562028,0.333890432994074,0.451414602788568,0.597531374461304,0.712560441307887,0.688327377210621,0.534982581379034,0.593329373679268,0.529802548244262,0.555681031154678,0.526070464807233,0.706771240348436,0.558759833380615
"N2O","bra","process","ktN2O",209.177897787314,216.754306560983,229.88068031288,231.51384832756,269.422604390957,287.211594670927,302.449468210495,303.625222611491,311.00994009289,315.427610237768,334.1491023612,327.358655514694,334.367803204969,333.695279224045,331.14376156075,337.178571648862,357.214623006676,356.59292887126,362.905926338344,326.19754672669,327.769938600381,342.745861816834,348.3980454666,363.68635667391,365.663136387509,371.297142381841,357.205154055018,362.454802597123,384.417685350133,392.145064756804,406.690714924454,408.265310253296,429.286681621157,450.249478684601,481.86132981423,477.519376479735,478.577502470467,477.613880270893,472.160523782234,466.105783046817,496.466422970731,510.956751318931,502.252128431273,512.134814155975,527.018431879643,569.784866256854,567.753191039974,534.947596024511,530.636386901374,542.923858296194,570.760445039857,569.449282629796,569.214540798254
"N2O","brb","biomass","ktN2O",0.0287536603004745,0.00804185143727517,0.00655179346494982,0.00717443996916276,0.00680047525760116,0.00630288003259111,0.00607151472213052,0.00660749153116871,0.00638037392344644,0.0067828146291417,0.00694021001562204,0.00616646980072829,0.00642112876446084,0.0061138967270635,0.00597915644436283,0.00594981329366909,0.00647540156580977,0.00546159262282865,0.00559645759561552,0.00560659294403488,0.00578706250743297,0.0059532741362785,0.00551174357189495,0.00489383550217203,0.00545948597133126,0.00525667940371762,0.00545158897985339,0.00628010541107949,0.00572477900994803,0.00533629977524754,0.00446279733484939,0.00393258323727111,0.00404071376313348,0.00386719640337913,0.00404277675227559,0.00412888285240633,0.00385215299877469,0.00388459780329529,0.00357391389922383,0.00391931164074068,0.00391668544451823,0.0023217386570942,0.00215803890632681,0.00201005878456569,0.0016785126615903,0.00171839743474419,0.001808195849126,0.00223054849383248,0.00215611128669322,0.00209224976880169,0.00182087116196202,0.00184378090602692,0.00184378090602692
"N2O","brb","brown_coal","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","brb","coal_coke","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","brb","diesel_oil","ktN2O",0.000153144741778778,0.000140032888270621,0.000220222430728777,0.000159930849867674,0.000166829106432818,0.000230600513781552,0.000175592490682466,0.000215525012872241,0.000199065608200707,0.000185443451548177,0.000233391869848875,0.000236440017608355,0.000202626199536789,0.000219759639081003,0.000326546381178845,0.000324547165574126,0.000386449569795875,0.00041730007082949,0.000445588225207731,0.000528015880442575,0.000900219935915253,0.000993016639809527,0.000680200226826879,0.000716801353339976,0.00057399238176725,0.000621699545207565,0.000626941018709002,0.000729967751530418,0.000923482530623498,0.000861384119231178,0.000538846490755338,0.000617886477180266,0.000885611080275948,0.00088397877328207,0.000849616641591914,0.000973525104958973,0.00126732931971381,0.00142398530478859,0.00180082793686934,0.00191264225147901,0.00186246978438177,0.00161932636815952,0.00167316258526783,0.00184265815564418,0.00170116817952538,0.00172205403914076,0.00173194861910523,0.00173221991546192,0.00174586972489913,0.0017929474189788,0.00168418682886921,0.00171498475412497,0.00179776706893266
"N2O","brb","hard_coal","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","brb","heavy_oil","ktN2O",0.000101641466691607,0.00012373577945887,0.000110953434274315,0.000114433592169588,9.57404935072984e-05,0.000157287384456069,0.00014664207907751,0.000144299745740838,0.000194018153110202,0.00017460784679165,0.000197110806731716,0.000248257037980147,0.000231384693676764,0.00021421299446803,0.000197821986720978,0.000234798181435389,0.000288468055257651,0.000319891055103852,0.000332543387103414,0.000332782984386803,0.00246313033463852,0.00311565189000555,0.00251846218692032,0.00245897058430113,0.00209282862259248,0.00225867592727658,0.0022582504150496,0.00229276226606971,0.00244372956074495,0.00264528768292002,0.00173109240007719,0.00163176493153435,0.000947281951841376,0.000987769302965747,0.0010134213366825,0.0010124496635714,0.00110225428850578,0.00122307576574578,0.00145870531308939,0.00150418436743376,0.00149215148679439,0.000922184139853701,0.00103463796023688,0.00113646873584908,0.00100093898687457,0.00104311107084191,0.00102403484961089,0.00117885936582223,0.00109654112907695,0.00102917434888436,0.00102880439931765,0.00113204874361917,0.00108719867319124
"N2O","brb","light_oil","ktN2O",0.000387250880198333,0.000489642048406451,0.000465687420310701,0.000466531429671986,0.000484282228380093,0.000854430413724085,0.000839869918437676,0.000923748168548326,0.0010196514161591,0.000875171028937148,0.00134986428630607,0.00174770523699796,0.00179435423545418,0.00197138776567151,0.00214047893903113,0.00226829284339639,0.00265656466065943,0.00287391583679862,0.00301544581656484,0.00341337849444475,0.00575054449242388,0.00737413214540159,0.00607800122696581,0.00600954064540543,0.00535420656908532,0.00631380496880789,0.00691537393798154,0.00945246763889422,0.012506319740247,0.0153763188771023,0.00594112909980141,0.00598338263720088,0.00605488441749027,0.00635786394664591,0.00649959064636095,0.00685177102039299,0.00800401153867757,0.00778930679677749,0.00940702448832983,0.00938495160353503,0.00983892103577039,0.00639662764252484,0.00642274643193947,0.00785166276318378,0.00701379638535095,0.00677553490133606,0.00605020277214529,0.00613449297569694,0.00634928505184563,0.0065792969202489,0.00556619855593883,0.00587780902637852,0.00648388208084362
"N2O","brb","natural_gas","ktN2O",3.53406788082331e-05,2.36142109431047e-08,1.30587440116475e-08,3.33454878889919e-09,1.73314151168537e-09,1.42888938297398e-09,3.64672432459574e-08,4.35031938835269e-08,2.07820786716275e-07,3.05305003102733e-07,3.92436927634808e-07,1.41653532074015e-07,1.97375692530564e-07,2.85819899482951e-07,9.40416400068195e-07,1.56723525986763e-06,6.46313883208848e-07,4.02184689964977e-07,5.64706804032526e-07,7.13515093025836e-07,8.09204818083731e-07,5.61648194351024e-07,5.03354077364281e-07,5.87003469070355e-07,6.24728090077497e-07,7.5891082188638e-07,6.42142739188584e-07,5.22870240987234e-07,8.95784714496561e-07,1.51470097043682e-06,2.54153867286657e-05,4.67443946338458e-05,9.61347581192765e-05,0.000113596098793112,0.000109228265453441,0.000129580710506227,0.000109690880868917,8.79793702992655e-05,0.000123034729460648,7.85490434441923e-05,8.26608920276209e-05,0.000110943694169679,0.000177946473077083,0.000227604160037417,0.000219938609331161,0.000203375701395131,0.000224357480911699,8.61430519639687e-07,1.08249389519541e-06,9.42138892210524e-07,8.20054577241048e-07,8.30761709762006e-07,7.59370731069139e-07
"N2O","brb","process","ktN2O",0.166058609157306,0.151822757850664,0.170876486061872,0.170040061240715,0.154562047102001,0.145531831454854,0.154413115118936,0.148687730116587,0.168956689654086,0.16516318687051,0.173256837862745,0.179762443327626,0.180549293393442,0.170935755298068,0.169689388054973,0.161371690600551,0.1751921242894,0.184454068466682,0.190669185934761,0.211507343143107,0.199494855036783,0.198162829395184,0.194828431755032,0.188710156322388,0.19150918336659,0.205713603279069,0.208984557449274,0.209066228054161,0.20329910001595,0.199891953765122,0.187208908470504,0.174929894189175,0.144800933781058,0.146461593811036,0.195456302116603,0.165675518101428,0.165108198465198,0.163855533721066,0.180315091489059,0.160957218754502,0.163793507825663,0.161674952579415,0.170427433466578,0.177123739436057,0.162255834420604,0.161874273508265,0.164333228485527,0.173927610205766,0.164702106133078,0.167521772913116,0.162802060839322,0.161799752460678,0.16322696879223
"N2O","brn","biomass","ktN2O",0.00234282527793556,0.00286152094063278,0.00273632778182656,0.00261126584516395,0.00248633181488827,0.0023615224590263,0.00224487588450323,0.00212828992508028,0.00201176567641037,0.00189530425395095,0.00177890679332202,0.00166721944017046,0.00155587263795115,0.00144488033828981,0.00133425706437968,0.00122401793439743,0.001112071040722,0.00100038563023985,0.000888970193272285,0.000777833495820148,0.000666984588515034,0.000562384828776263,0.000458600120450742,0.000246182714195219,0.000249466113754204,0.000254452040107626,0.00027052175472948,0.00141344011732969,0.000305769887106981,0.000325080539219211,0.000345610740085989,0.000346463489460993,0.000346922165247999,0.00034720282581106,0.00034743625228519,0.000347681741634908,0.00034798375740114,0.00034832615708352,0.00121700936642762,0.00109460979141475,0.00034924060852166,0.000349450716503787,0.000349599308175058,0.000621628227240651,0.000862825161819646,0.000862879942546654,0.000862851376704384,0.000862719752597022,0.000862506375162318,0.000862228208393226,0.000861917220697198,0.00086154277986497,0.00086154277986497
"N2O","brn","brown_coal","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146301743403109,0.00289600225211432,0.00311052093745612,0.00307918133689105
"N2O","brn","coal_coke","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","brn","diesel_oil","ktN2O",0.000444289315334344,0.000550163166977569,0.000524171860456712,0.000441852210854564,0.000524171860456712,0.000524171860456712,0.000576154473498425,0.000212276182206432,0.000342232714810715,0.000498180553935855,0.00108582304655978,0.000763943879542957,0.000938054629876025,0.0010828543992132,0.00081889513993125,0.000877166074794577,0.000794280916103392,0.000823240869970828,0.000968391666436459,0.00105664861073176,0.0010856085645992,0.00117898048108113,0.00148958982533308,0.0015021165933612,0.00156705316540101,0.00170734617603261,0.0020508156655254,0.0024030923901398,0.00187293691123495,0.00170625505790836,0.00133237437504842,0.0011925571845782,0.00131907579384459,0.00148364139690724,0.00153056035531103,0.00153613044502423,0.00214826199720331,0.00274438150853179,0.00314149690990811,0.00364488368343542,0.0041470796943747,0.00487007137212504,0.00534288322414024,0.00506765879151914,0.00505583326597983,0.0051808699082803,0.00439503119443192,0.00552397294790394,0.00545941881169516,0.00512082831969653,0.00465077217832839,0.00434239032334735,0.00439850246637763
"N2O","brn","hard_coal","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","brn","heavy_oil","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106852757299944,0.000941321909547124,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","brn","light_oil","ktN2O",0.00288249365731971,0.00336486654953913,0.00258884492182335,0.00349420348749176,0.00414088817725491,0.00414088817725491,0.0058222683706391,0.00698630081221277,0.00698630081221277,0.00840900712969169,0.00859032668068604,0.00936669933553028,0.0106867620758344,0.0119801314553607,0.0132738518620154,0.0146969092066228,0.0154465885006893,0.0164812840043103,0.0171283197212019,0.0173869935971071,0.0181633662519514,0.0208275711248424,0.02269721029074,0.0229168599768986,0.0232707957994398,0.0244203676298477,0.027714758061841,0.0312965392340701,0.0407175816673699,0.0486301900848259,0.0300317837900509,0.0324754419295606,0.0352449440903111,0.0402657189357413,0.0464544126925167,0.0447468318048183,0.049439141982697,0.0533100819163024,0.0516334635538594,0.0485785270315153,0.0510767686153356,0.0488756583882829,0.0498427562637249,0.0499775478426712,0.0477117887252755,0.0440787165330705,0.0397752453489541,0.0396359109317374,0.0396224146543821,0.0401177745752689,0.0370906008193576,0.0356903536195504,0.0350469379267399
"N2O","brn","natural_gas","ktN2O",0.000884487698933274,0.000421649559616417,0.000421649559616417,0.000421649559616417,0.000421649559616417,0.000421649559616417,0.000421649559616417,0.000421649559616417,0.000421649559616417,0.000421649559616417,0.000581036630948568,0.000802893751850736,0.000963770421980382,0.0011611422626487,0.00127667926937954,0.0013039575473587,0.00131810873593492,0.00177280876887079,0.0018656293939398,0.00191999975004844,0.00198889369443266,0.00213838124508857,0.00235384781496384,0.00263488436110854,0.00299458171150002,0.00316939353701164,0.00331872326588619,0.0037778871156494,0.00399195795941337,0.00371647118703717,0.00371465346589598,0.00380424352994835,0.00407293588629637,0.00480936348931323,0.00493150503418496,0.00481393486202121,0.00820239766839949,0.00764526232748203,0.00806072405481906,0.00649813174744285,0.00529421735780529,0.00508190128228791,0.00540619002378121,0.00512000873938392,0.00524481678176633,0.00434678649186298,0.00468362808224205,0.00478432239852234,0.00559009392706006,0.0049818571770958,0.00514079611768934,0.00525430181170385,0.00492485334019677
"N2O","brn","process","ktN2O",0.0853873829270363,0.0842501491898674,0.0841813516424143,0.0863642571210646,0.083198324494505,0.0799678377537909,0.0815843781282583,0.0824321315525973,0.0852732530080753,0.0835301603353073,0.0990905995400016,0.096656730865813,0.109152706015578,0.117278182641217,0.108286115083527,0.121386463060609,0.11216180614789,0.126005862349372,0.116768892968821,0.108398713311274,0.160278554434715,0.173618722570432,0.187720359234078,0.196422669760417,0.193898122306736,0.201936928975143,0.211874695463486,0.233878786417537,0.246974944865139,0.267382911353381,0.289548807615024,0.306137610018175,0.291362720467816,0.317513242537293,0.332501081545118,0.313001585866874,0.363932284899854,0.379876518484241,0.382198142829404,0.359775526446159,0.360466478981798,0.345384670864223,0.380441578089817,0.390906113964578,0.371601071887852,0.392317487922348,0.395534090030335,0.36694497461521,0.387768541048819,0.368920246097207,0.42430057393378,0.4246852005715,0.422763809479043
"N2O","btn","biomass","ktN2O",0.0236074252420632,0.0240511595782692,0.0246701134511121,0.0254320400158143,0.0262081980900911,0.0271068089322888,0.0282665446353256,0.0294232223932611,0.0307924840836866,0.0323256952717668,0.0336749208884292,0.0346384348887986,0.0353455458813565,0.0361680256116186,0.0366676777559725,0.0401962567986302,0.0416322841875399,0.042969806488231,0.0437478232924305,0.0438266718238835,0.0793264654010351,0.0763012566320135,0.0721738936680116,0.0729429041388261,0.0736080375042932,0.121911810203488,0.142107099667877,0.143974714894487,0.147231653472022,0.152261517517369,0.160315741532456,0.162243129262127,0.166674954389896,0.170089464269272,0.178485001571039,0.174050156999618,0.177353090441166,0.178566364786811,0.179444742364932,0.181271900782549,0.18089677033438,0.180918818515737,0.183438174644989,0.201900498205748,0.204408572393623,0.202291965104015,0.199170328732252,0.198684560441405,0.197856144317933,0.197926462375429,0.196966266200373,0.196719926177786,0.196719926177786
"N2O","btn","brown_coal","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86037044951281e-06,8.24591997039918e-06,3.35412575193924e-05,3.04659907072027e-05,5.85744940382526e-05,7.76363456373884e-05,0.000177682546084406,0.00062301961840687,0.000409426921529283,6.97557908560215e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","btn","coal_coke","ktN2O",0,0,0,0,0,0,0,0,0,5.95379861923013e-08,5.42137668004312e-08,5.92407209260059e-08,5.93253505273289e-08,5.61945133547093e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","btn","diesel_oil","ktN2O",9.04469334401409e-06,9.35639471747334e-06,8.50580631696162e-06,7.79207297384175e-06,1.07480325395837e-05,9.61775807852258e-06,8.21750186813377e-06,1.92996122667752e-05,2.98901894377795e-05,5.43945037360888e-05,5.75156349327886e-05,9.82764490928733e-05,0.000104576491464944,0.000106669469424825,0.000219204410682767,0.000284947722976197,0.000297219829269594,0.00029589898700971,0.000328639106341432,0.000298288774967002,0.000385910520188319,0.000388723698293308,0.000433134618262659,0.000457447456227706,0.000516608163496549,0.000937992292120132,0.00120443403570112,0.00124419267351435,0.00133641625489213,0.00156842963136662,0.00230499808177892,0.0028776556460127,0.00284556131364115,0.00370794637287622,0.0060805039693857,0.0044022984417426,0.00530256479747808,0.00585404803017762,0.00592951947099917,0.0065330249005962,0.00803894124591855,0.00771882306393564,0.0078483037941826,0.00667840956869798,0.0072052078164177,0.00717986415674809,0.00715317977207643,0.0073447919703672,0.00806613656418325,0.00841244596897193,0.00781739293991025,0.00822948042921993,0.00833582134943306
"N2O","btn","hard_coal","ktN2O",0,0,0,0,0,0,0,0,0,1.96307704274474e-05,1.85109288192194e-05,1.78199513081972e-05,1.19614472852473e-05,1.3981519767052e-05,0,0,0,0.000743373885188015,0.000798190705821502,0,0.000692597002773909,0.000698750316255586,0.000880140048521119,0.000616051994459421,0.00107380798731759,0.00240600562955524,0.00315412315602811,0.00416483629891982,0.00447851766286859,0.00371106268517283,0.0158939214389522,0.0142089106505565,0.016035005728807,0.0133090065165938,0.00439347069753416,0.0123575966834829,0.0109275534124959,0.0105018619865113,0.0111681146289602,0.0084311433820988,0.00858311542387868,0.0111127787224923,0.00968970821373919,0.00745336361634202,0.00898650058777994,0.00757697738463707,0.00882238992477336,0.0105947435484445,0.0115212424470209,0.011940052780929,0.0119760294778424,0.0120316235006761,0.0119104006308603
"N2O","btn","heavy_oil","ktN2O",1.011109927931e-05,7.75060103845404e-06,8.60870395385829e-06,1.10799072093295e-05,1.36669897632648e-05,1.08878769846505e-05,1.12923827771529e-05,1.82272099994975e-05,2.63985924580354e-05,4.03901556495388e-05,4.27141139715351e-05,4.85665867966987e-05,5.9010857557377e-05,5.51579413778207e-05,0.000121669020101041,0.000105890418305446,9.41616884377165e-05,9.70496283718923e-05,0.000104677569356105,9.7566830764465e-05,0.000154896801844888,0.000161349638262269,0.00017425832291194,0.000203008222110795,0.000222772232968092,0.000378371794496251,0.000420473102899078,0.000327807171606995,0.000399118654143343,0.000458750581539629,0.000812621264349973,0.000982077073946606,0.0013152542597167,0.00203578903252212,0.00286954212818527,0.00237021951673387,0.0027693843347221,0.00285593233865738,0.00250163760778897,0.00272113320462985,0.00266325287512256,0.00278916907680756,0.00341996285248289,0.00322089170639216,0.00305808035441303,0.00331863562393611,0.00338737878225179,0.00301563406995339,0.00338055385064773,0.00321466650130772,0.00285151241392982,0.00276381276298112,0.00290068144785349
"N2O","btn","light_oil","ktN2O",6.24035398455229e-05,6.67205401907263e-05,6.71807704927128e-05,5.39559992375261e-05,5.0131767151506e-05,5.31241944040678e-05,5.24130869767781e-05,0.000109349487128479,0.000178679704002084,0.000296815830304261,0.00029023308153266,0.000382478146634835,0.000463859014434112,0.000453993798995444,0.00096041759512863,0.000853060303733444,0.000680827326023071,0.000773799142619683,0.000821963231806224,0.000838116079507564,0.00126464189625435,0.00133327261520433,0.00147374591000049,0.00149410501286347,0.00173931659924979,0.00240040551991077,0.00286139162158383,0.0025597494186836,0.00273781952819929,0.00277747649246712,0.00466500904105952,0.0047007425270378,0.00452096812309565,0.00460833191592569,0.00482490800360132,0.00515520414168233,0.0056370700731168,0.00562163633139178,0.0065607723214191,0.00821419779864402,0.0122388906019542,0.0137633928613034,0.0156791734644394,0.0163206459263935,0.0161977669269251,0.0203766207103507,0.0178638138940818,0.0179877150435836,0.019448078642861,0.0205853455147487,0.0212972177764122,0.0219483742028486,0.021599729322155
"N2O","btn","natural_gas","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","btn","process","ktN2O",0.208927745268227,0.213126433868223,0.217785648467363,0.221727512787046,0.22810131378653,0.234326870163796,0.2414441849157,0.247164808445457,0.254718635600572,0.259868970936012,0.265123595429735,0.276469895513629,0.299516572228105,0.318370654367651,0.317144859931542,0.334915121232177,0.340613014446184,0.35727733155853,0.365297665421423,0.382974783286006,0.383373297083427,0.392040547520158,0.357216646523448,0.373766342202163,0.382546431507268,0.437927145146865,0.439796740982617,0.434800754896202,0.43976598971651,0.45267407960789,0.445993982752599,0.447862499267164,0.459641619758839,0.456920345520044,0.465086606991167,0.494548503297444,0.482790823684847,0.499875151833037,0.46061307794532,0.488458173342664,0.480941227138724,0.483121109777867,0.496577143385329,0.499160314048058,0.49999478022502,0.482895982044094,0.479722577883633,0.490179913551774,0.512504231645694,0.512596010270722,0.487973989138236,0.490717371315334,0.493215352587289
"N2O","bwa","biomass","ktN2O",0.0296151897411127,0.029998206245503,0.0310496322088225,0.0321894523902971,0.0333757958444849,0.0346040102441147,0.0358368769710158,0.0371581379160721,0.0384793988611284,0.0398471830788979,0.0413080138420939,0.0719037609965127,0.0743627991048577,0.0768917081586442,0.0794989684124,0.0822531461570247,0.08508176113799,0.0828486440477544,0.0959495976438048,0.0984851160066768,0.0841422066047576,0.0902700881738585,0.0963966650884179,0.100173972969739,0.101015304044795,0.0997716929664329,0.0987394271190392,0.100451268226658,0.0989650031694384,0.105546158925879,0.100756770455008,0.116303176633425,0.115609981903666,0.115078073019642,0.0874520416535274,0.0874620456931843,0.0894591782319235,0.088464567065119,0.085204403695587,0.0835039554368142,0.0822061137925558,0.0805577636296244,0.0796280084006496,0.0799654427628938,0.0791999470349906,0.0788991491827164,0.0786241340034949,0.0783706043851497,0.0780998863181031,0.0777647115684264,0.0773693772482953,0.0768322382263775,0.0768322382263775
"N2O","bwa","brown_coal","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","bwa","coal_coke","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","bwa","diesel_oil","ktN2O",0,0.00299287051765134,0.00308713221036693,0.00447670811300842,0.00530270951810924,0.0053903336080175,0.00485228841601723,0.00456036899574782,0.00614363941877428,0.00758790993735596,0.00881566535677118,0.00863537797926936,0.00880157270070865,0.00864291852791047,0.0085904461691504,0.00845612548486982,0.0100515951229945,0.0100209701210349,0.0113581147723305,0.0127810809024244,0.0153997673087732,0.0154465286954202,0.0169357858200448,0.0144345049246639,0.0130717699737441,0.0167375570312655,0.0169512155828376,0.0196565915513205,0.0212926515149463,0.0234533552829931,0.0209185265325037,0.0250792835543186,0.0103419924150773,0.0102158396664271,0.00607565499338525,0.0113085867589139,0.0128826848036496,0.0151676838089982,0.0161999922813939,0.0146598241806203,0.0161076465777451,0.0182792414107816,0.0210283543628563,0.0237895248648702,0.0242656165033231,0.0221267419369976,0.0192925490134353,0.0193647523605482,0.0216111240328209,0.0194531266305192,0.0173665894838453,0.0176535198074131,0.0174256801095709
