"em","country","fuel","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"CH4","afg","brown_coal","ktCH4",0,0,0.000271948498840649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120146298912802,0.00191183976257312,0.000424003808466537,0.000613929253991326,0.000694079218442902,0.000774047563579021,0.000776747623413069,0.000696202869371892,0.000496191522673636,8.98474547206525e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","afg","coal_coke","ktCH4",0.0118049813696874,0.0211397840394492,0.00736655874369571,0.000141208725712761,0.00255001533334034,0.00015083651455173,0.000153321322172059,0.000279214368727041,0.000318492756823421,0.000182462037687594,0.000148838464570962,0.00017209524618292,0.000198855111386088,0.000188360727970584,0.000167275919169115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","afg","diesel_oil","ktCH4",0.0108412532570661,0.0121008854171641,0.00957969526406319,0.00932479060480927,0.0136909644176527,0.0153961109506244,0.0128478142997683,0.015795023894514,0.0161153721130103,0.0215180597814447,0.0158221614272522,0.0215252303160385,0.0206127980102129,0.0256671747648478,0.0278022157587794,0.0434266270755207,0.0332615536053586,0.0559195726677488,0.0483830898527784,0.0483626565974443,0.0962782473077572,0.0920741740644646,0.0570041817077737,0.0557753485976081,0.0552523470383169,0.0418927237741441,0.0397676450442136,0.0347663005664685,0.0305437126196794,0.0237017722174269,0.0226771704513231,0.0143777097678095,0.0118107111764422,0.0196670088117878,0.0264479313798698,0.0351704112380202,0.0504600739067696,0.0449582547900522,0.133247686861318,0.263163551396377,0.32934285000106,0.363125327814137,0.41956324168876,0.344151707281356,0.344546988539933,0.358751181758897,0.368215796565178,0.356241125123867,0.368032535535741,0.402531119289608,0.37049789713878,0.396180251127884,0.400819675820084
"CH4","afg","hard_coal","ktCH4",0.185424740493542,0.0624031417977451,0.0208434335359177,0.0477802820687103,0.0453278297157784,0.0670979598341635,0.0682032990976696,0.0832655078667692,0.0942604071598745,0.0550712013334687,0.046668720882178,0.0477496180091935,0.0373212345359662,0.0434247345474494,0.0582608259556602,0.200793026577156,0.213307086075849,0.223477638491902,0.182419495728682,0.167224101258658,0.104463050349204,0.0967292508229755,0.00658803397383304,0.0062360422939582,0.00701964080118954,0.00609527279404395,0.00400390067661865,0.00123618104483187,0.00120967905051206,0.000879225291962505,0.00199817377959024,0.0281951293643028,0.0201423282356594,0.0310398264646996,0.0259314604528924,0.0272703123769057,0.0403863293247757,0.191184444345413,0.21424175606583,0.392776761287185,0.467332234514717,1.05156329344044,0.772651674883218,0.754373233527413,0.878518088575443,0.652630937517004,0.690195262771931,0.87683785716796,1.00202532707066,1.03436031319996,1.11606556488378,1.20237886495561,1.19802507483415
"CH4","afg","heavy_oil","ktCH4",0.00545910674114414,0.00495014200994249,0.00609502152803602,0.00911253119794214,0.0118477349091494,0.0121356269335332,0.0131051044987613,0.0186224074875267,0.0124538740102435,0.0152527688120349,0.0125261367421121,0.0123350669051425,0.0129599975223224,0.015869179703452,0.0189317021479465,0.0225057075881255,0.0179698891547373,0.0294602938564413,0.0266475512339356,0.0244291782885878,0.0223520935856607,0.0218765999353527,0.0131457234877832,0.0137860321810699,0.0109114973650684,0.0108716484284534,0.00930019324078584,0.00840415999448797,0.00915754977175479,0.00666439036679788,0.00709100027253552,0.00497514270352704,0.00431084659984994,0.0076555964385677,0.00921109216262432,0.0123111965535289,0.0149916047162932,0.0138856789558323,0.0285275405246123,0.0459580232209266,0.0468673445988345,0.0559717974474254,0.0646877904795759,0.0685482134063401,0.0741357218086724,0.0824338295060901,0.0863528157329388,0.0772067617153836,0.0862314299901403,0.0790569751267093,0.0710950722090931,0.0682121067178711,0.0718969493884642
"CH4","afg","light_oil","ktCH4",0.309639938398886,0.367159961656505,0.305744928308735,0.278926274472177,0.294253651964754,0.354141863328982,0.353323874882574,0.404957600914637,0.437563417739074,0.533777088139333,0.407812637487235,0.425907514292444,0.447302284335634,0.517956049792068,0.5547954045216,0.467748320946212,0.318441188907468,0.589446757346296,0.528485570133052,0.547850406300586,0.667924786564629,0.628063181182117,0.368329747078018,0.361700719638049,0.345688307971162,0.280239403534826,0.253527061835955,0.212161335976919,0.19267850801189,0.11955833488148,0.0940494892534923,0.0657444794221226,0.0491013820179136,0.0873301701208115,0.104196125863707,0.166443843156009,0.199458600223572,0.200993953616087,0.457683337863111,0.738211010043261,1.01050802939485,1.27281220542466,1.20368655313159,1.26161832382111,1.10105111135046,1.47595145080601,1.17733376794423,1.22302474495526,1.36499019234155,1.39807271196992,1.39263941503846,1.4038802028935,1.33789342324912
"CH4","afg","natural_gas","ktCH4",0.12344836610789,0.202080972321436,0.139434635939325,0.160882801483181,0.190672971855794,0.223942286213527,0.13960859313858,0.233436757487353,0.13960859313858,0.177879176974928,0.139707667587176,0.184558939609809,0.224460372189183,0.322159084221403,0.461520545475467,0.583885631237783,0.58120309856368,0.215493635691952,0.215774238584029,0.24054933556366,0.194797600012388,0.188209274840669,0.165989776468234,0.162911864201546,0.159878490187022,0.168864787798248,0.163316374370674,0.157071371276515,0.160944468112976,0.146937597919126,0.123439297620096,0.112413385751699,0.282347095364315,0.243413804457045,0.122772232221447,0.172860514674801,0.174951077049874,0.172625742552748,0.174722492590634,0.162341989265235,0.17113988176736,0.190647287187938,0.14004794705975,0.140598150992389,0.198341338459045,0.176437047769006,0.222140550065076,0.307558632034337,0.240493124175876,0.236498717592557,0.205888794128834,0.18217005189959,0.170216434611011
"CH4","afg","process","ktCH4",904.812819632297,916.402363918035,877.646836220693,905.045244594998,939.754194449797,973.44008491001,987.6012231776,991.091544718245,998.375452892903,993.341820560112,994.76949108147,984.049044960842,965.881847275744,931.676667202645,881.186783128559,841.487191671723,789.121981333166,786.709536981241,795.871857559773,789.244260199468,817.17394119397,845.400104329356,642.708374607656,638.227678066777,645.185369646117,637.089580586562,646.774202784718,577.409113813726,582.68857363839,583.475587635665,503.455967443555,417.085761948605,473.370848731332,504.201161327649,562.674704451299,695.81524080719,794.57595967068,735.351531064955,1149.16289988725,1401.14134594901,1479.1831575035,1675.25068438747,1705.06518957175,1418.72303313748,1377.2831172199,1410.14382405232,1275.46189750441,1155.55697424699,1023.09102333962,1051.42220002745,1006.56532471336,1006.82011171264,1004.47325275893
"CH4","ago","biomass","ktCH4",26.4135709995545,27.3603732870497,27.5091169539339,27.7179054281074,28.0030736170476,28.3655874450678,28.7633314966082,29.2485523793276,29.802138665638,30.3685750486184,30.9249677347516,31.4501497457177,31.9845528075005,32.5230861662141,33.0743899169023,33.6458093666304,34.2208527051418,34.8425106136297,35.5248044608432,36.2847110728001,37.135756965488,38.0023162153157,38.8918065040411,39.78923710047,40.5810012079193,41.0460049848376,41.501952334944,41.8374766510773,42.1774034009596,42.5380102043396,42.9212092295759,43.3968925207957,43.9080110676406,44.352079108417,44.7986567034295,45.2053600506615,46.0889648997572,46.9416916503533,47.8144817830747,48.6865559688604,49.5386808349969,50.4064644082473,51.2529870754662,52.1570809370825,52.9758272772402,53.8863104241906,54.7787787164923,55.6660828934886,56.5244502305274,57.3530326856547,58.124393841856,58.8458311706362,58.8455660300794
"CH4","ago","brown_coal","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","ago","coal_coke","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","ago","diesel_oil","ktCH4",0.0748133402252852,0.0731922391360195,0.116135661667266,0.0964150399560727,0.0888545860743884,0.0842283290632421,0.0821799768579906,0.0343455210152759,0.0977294744934077,0.0850459490471204,0.0835649866333231,0.0731130238665956,0.0617677466648106,0.0628353275839381,0.0483351615515684,0.0813398737926943,0.0777719471664895,0.0789617795057058,0.0953644186500859,0.101000381575476,0.0779025167070519,0.100814678140388,0.0924139656897532,0.0925725847032926,0.11812358733283,0.0815319700725656,0.0847904610705134,0.0918800118223057,0.0840339057936986,0.108266198023208,0.0987552179641372,0.111698293300957,0.128360894055033,0.14183416451858,0.132515464977938,0.105624953480397,0.215931325866402,0.257029334860349,0.3307308266665,0.399010397207306,0.438063930043518,0.486767118653812,0.502555861694774,0.671612191580157,0.679355978605187,0.690395528213892,0.681632560239322,0.571238221011258,0.584314228317668,0.695472209780891,0.28771926354846,0.472111722166298,0.476682901160694
"CH4","ago","hard_coal","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","ago","heavy_oil","ktCH4",0.00568636408499283,0.0058025322474798,0.00701729078653229,0.00729670991462601,0.0143784480065917,0.0137899686349487,0.0138844681243651,0.0137143690434156,0.0146026642439299,0.0160238248568042,0.0160238248568042,0.0160238248568042,0.0162572855088203,0.0174449854696785,0.0035855877419348,0.00522529235609641,0.00768743525660445,0.00606225402232642,0.00982390337509697,0.00885454633068297,0.0103859876634622,0.00800319396504508,0.00541815462276405,0.00431345228316708,0.00617617649980208,0.00603854822217038,0.00669082641127876,0.00829665361656307,0.00735883871730432,0.0150497923184499,0.0181758642087303,0.0207520180623615,0.0206995895341744,0.0258730653038475,0.0167559538657167,0.0181523651945878,0.0206415919806066,0.0245783544085538,0.0341090003384272,0.0552324908834986,0.0588344232656815,0.0553458635841129,0.0811265167464927,0.121325144207978,0.171831631834041,0.165707469225473,0.169016856477214,0.157782808747297,0.126991291066075,0.148177119447669,0.112604114787835,0.144180470969995,0.194177232495026
"CH4","ago","light_oil","ktCH4",0.0975810363987181,0.093447033404489,0.183105134347891,0.163301471945994,0.137726950726805,0.0720858401630849,0.0844462967729964,0.117873393271834,0.148644692632394,0.132709909802729,0.148250349173765,0.136758526592255,0.134856547347193,0.117823498218759,0.170718489211067,0.169880439719511,0.176858102520902,0.178931651585519,0.197581450298531,0.195625887802458,0.178861474337993,0.176138076384517,0.174676626164307,0.183279386579346,0.208631972692291,0.186094699419408,0.174989046942758,0.170566373966987,0.127141994021917,0.188346559152376,0.17125493076291,0.191414001683918,0.224841187910185,0.185265715133244,0.552276798007513,0.386161332395951,0.41540113828469,0.544016766323091,0.736444329336878,0.922168567381884,0.757259785758857,0.844648864103028,1.21030857596919,1.17507087169194,1.25210800499476,1.13705112568467,0.913573908815978,0.715442426233221,0.676742046253202,0.648598669382939,0.504465907567097,0.881243082101944,0.876321679235531
"CH4","ago","natural_gas","ktCH4",0.00864167583947155,0.0106328809756065,0.0140863494688756,0.0160697176127164,0.016817441066305,0.0160697176127164,0.0140039731561922,0.0174764515677728,0.0174764515677728,0.0174764515677728,0.0190162549510103,0.0221719013907314,0.0221719013907314,0.0253275478304525,0.0285085408279224,0.0285085408279224,0.0316641872676435,0.0380071633442717,0.0386408272879909,0.0411881563417415,0.13002784125116,0.139666516726722,0.137264045491539,0.152308895621372,0.138084406743584,0.144841277347709,0.147989383348198,0.143885984852194,0.130109009897495,0.137257804741104,0.141251845195531,0.144478807730637,0.149947434281247,0.151119676413982,0.159528076152215,0.149063278644387,0.159751792004454,0.170083373419231,0.1691460334793,0.173903470899077,0.18044586013618,0.185290971703981,0.181172922002047,0.162330482004674,0.150065152961394,0.439876910507838,0.41166935201318,0.241366099461635,0.41429708946161,0.794136914730916,0.775860028411505,0.846182550523838,0.440021548463664
