"em","sector","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"N2O","1A2g_Ind-Comb-Construction","ktN2O",0.575116672276343,0.603041000367565,0.674851295310803,0.899211774623179,0.9252100968215,0.918294849362838,0.965436200977185,1.01053183427954,1.06986615863062,1.06522226566094,1.2643424235169,1.11076058224267,1.15588301269456,1.15966625814027,1.19180925965778,1.22468423369427,1.30245878428713,1.27898992802549,1.32425690533281,1.32375239787203,1.22872952401399,1.10844940073644,1.01295391812911,1.09596217573544,1.06488056252241,1.14369672430568,1.25294686690598,1.08058222602553,1.14493443686005,1.03433602112072,1.05292338242938,1.12655184214756,1.17836961177861,1.15552306770974,1.18671848476727,1.19242582325041,1.27025815616377,1.25460945237951,1.21611316874701,1.10208698968631,1.13903844796841,1.21371924705824,1.2089684573505,1.29267031468256,1.30798047815673,1.38848278640397,1.42928944163214,1.45342221838665,1.53012931533313,1.51164128192982,1.53029434507953,1.51959168395301,1.49675662130568
"N2O","1A2g_Ind-Comb-machinery","ktN2O",1.30861387900937,1.47740947117878,1.49592954922164,1.71899649613896,1.60764708498917,1.47414794184412,1.50777072692674,1.48588799018165,1.50932416152315,1.54999357489053,2.48523085971392,2.35370420438564,2.4353162596419,2.39797020587805,2.54165969732606,2.64880424911591,2.62915263363625,2.74134857093185,2.75968206574355,2.59866671274403,2.62719684333331,2.506690861026,2.41181205347699,1.9715521975251,1.92031735111798,2.27435105008341,2.32167124192261,2.05919757012346,2.04269865829513,1.77671967557994,1.76574789951098,1.80293481252252,1.78527097831807,1.68796795314024,1.74593382516554,1.83132344989617,2.08284848898585,2.14571564285523,2.12263719795598,1.96383186344684,2.00174263641693,1.97669124005089,1.64116747587968,1.58666681637295,1.4394660406159,1.33541406775594,1.23952004689093,0.9946544300569,0.986310196440275,0.875345482918085,0.938752112673044,0.833947734097063,0.826521747045207
"N2O","1A2g_Ind-Comb-mining-quarying","ktN2O",0.564989318027986,0.589093754265212,0.583909435488214,0.679166367047655,0.707159415920703,0.63917410202022,0.640005797935172,0.650472547831366,0.65206416010324,0.69311472298582,0.69513529795548,0.654059230426379,0.637984914235083,0.65735865761523,0.705919259036032,0.67793379233913,0.661452231605103,0.676566029614137,0.669014979104037,0.659255176879145,0.91416031083033,0.762578720815471,0.776677174839948,0.73298842024047,0.755882268758061,0.822582940129654,0.821973175022277,0.81215013087133,0.848539136744944,0.750015235089846,0.767406586128488,0.804653707746427,0.840114744840548,0.871729344731724,0.947258041683428,1.07470979204747,1.20624137296117,1.2591569559816,1.35301610765221,1.26634528565859,1.32734671289707,1.45888756982842,1.50528924519065,1.52901344762213,1.48887974637036,1.47891809953001,1.3664996798304,1.3279109892232,1.34263162916573,1.31191555095748,1.1822191484862,1.31640238887218,1.33820493689325
"N2O","1A2g_Ind-Comb-other","ktN2O",49.9529326676835,42.3607218362669,43.6915928446653,44.4882420805123,43.1745127678437,41.6760161060517,44.8687865530776,48.6559355732243,50.7786371147149,53.1596940624926,42.9960193883703,42.47484340806,41.8164275794237,43.3838535928755,48.6455662584645,47.0467331103963,48.1963637198514,52.0759676575896,52.0216059014444,27.7857319124869,25.6148784705881,25.1674602600078,26.0201327428475,20.8080127756033,20.5028627132854,15.4046454647265,15.9952831728294,16.5629609410082,16.9647907496405,16.8111153539315,16.7100047402481,16.9525493351383,17.1533429279126,17.4011105427851,17.9024614591908,21.2588615488445,22.3598572700834,22.4236959626005,22.8183731780412,23.2112051585398,24.7484214664634,24.0229057474966,24.7274638814082,24.764974670045,24.1782856887944,23.6397044204255,24.164227254632,24.5328467676458,25.2714170394186,26.2267212804355,27.2173721405916,28.0334390816588,28.2259359938851
"N2O","1A2g_Ind-Comb-textile-leather","ktN2O",1.13862821665797,1.29045225993098,1.46247326267882,1.47322456621436,1.40089437062163,1.36816163336972,1.49900946368306,1.40044711299173,1.33892478572059,1.36356615966067,1.94107453660598,2.00864731742684,1.95847713670264,1.86242332913617,1.89213265417911,1.84464941428488,1.91631973137293,2.0207300246963,2.02386320354175,1.86652518319791,1.82936214688663,1.78004376240934,1.76834551758611,1.66291816209339,1.68998528059488,1.99341685079742,1.72779093769802,1.6672411133297,1.68793010922395,1.43977701584925,1.48523089133236,1.49880629993711,1.50331612591894,1.47498874211364,1.67933884908986,1.72565607202389,1.71368317574146,1.70277821541582,1.6240365499689,1.49830330876389,1.57197690492713,1.57381746682833,1.43844204538633,1.33125083550423,1.22681050284151,1.28663082927956,1.15548580055813,1.06084215024366,0.954010211847556,0.795308479176482,0.689518341388355,0.779405731513418,0.774449295987599
"N2O","1A2g_Ind-Comb-transpequip","ktN2O",0.300488654512222,0.575991894482418,0.625310467744446,0.641345090180069,0.539011698002855,0.501518327955949,0.49766290608151,0.535578739612247,0.529381018725481,0.531961048953717,0.578603627285027,0.556899490408741,0.503318852082632,0.428296812643957,0.452435021020594,0.460465152585189,0.448708897361051,0.437780004662581,0.415702538053483,0.390640432302412,0.364332727734967,0.30748116180847,0.314755299332653,0.583342461119679,0.540208235119162,0.713773755306988,0.700821173450373,0.697145956872921,0.683217784428651,0.614922012465601,0.715535344633354,0.680323153196372,0.68141562221748,0.578355096668459,0.479149521477186,0.495262730085339,0.53628822964226,0.530364266428394,0.523532783654453,0.481209501398158,0.509057985734981,0.484094892954702,0.476217590647785,0.452644767780175,0.371458959063404,0.326609402940144,0.316553593164707,0.307196859114243,0.265570391898828,0.199220842959304,0.182370237372304,0.225521847194364,0.208734596441307
"N2O","1A2g_Ind-Comb-wood-products","ktN2O",0.370351894262342,0.39073137310073,0.438222474829451,0.512154446260933,0.653652415797707,0.649780873273626,0.669982752823594,0.68654071257268,0.705270323777366,0.73259189063703,0.871249425995079,0.849075260333144,0.843359688039073,0.814457335979813,0.932292642095594,1.19384792247984,1.12225120565113,1.17560561382463,1.25339247803142,1.2606037122187,0.777315204914565,0.808822673478063,0.77779378935931,4.17509255345574,4.41930344682855,5.3273829121284,6.52933074702931,6.99362854469378,7.53576280342407,4.49132841596403,4.40605512031925,4.47896777169492,4.012852822345,4.23468742342283,4.3739653366381,4.1353153232089,4.02092647249689,3.90241060886721,3.99761119928902,3.92346304961275,2.5030388317709,2.47567534050579,2.4636583741703,2.43674042642811,2.36767272290178,2.67906518321755,2.82027152719993,2.94938238513105,3.20969346580633,3.16493680987872,3.02200277687104,3.52650993555503,3.523629837536
"N2O","1A3ai_International-aviation","ktN2O",3.67026060943333,3.964777298343,4.24102474498551,4.48111610863887,4.20087207373195,4.34526516583537,4.31941389808354,4.77453098839074,4.95841788371879,5.13359304016144,5.09898087364231,5.02904976712309,5.215000450904,5.23963452789924,5.48203932963465,5.66066352359244,6.31583911095343,6.74784479846389,7.1609630146055,7.58907376285208,7.9322468171712,7.7028989377577,8.0359132973324,8.24180774712842,8.70156695512561,9.0453286247263,9.44256073847488,9.93744892169443,10.3134098245591,10.7830224539408,11.22278419403,11.0542454610549,11.6831072665272,11.6358470120539,12.7627615426029,13.5788724646353,14.0786121105193,14.5598732937921,14.7954489119162,14.0586648181301,14.7484828033307,15.1480786143567,15.2792554196183,15.5830705543182,16.0668972775251,16.9849476513806,17.7665936688219,18.7340053109357,19.5671273106607,19.8702442998678,9.53221126871872,10.5813614195961,12.9897879609664
"N2O","1A3aii_Domestic-aviation","ktN2O",5.81099181542099,6.0658994647484,6.23910195060858,6.43181910034046,6.29503241316144,6.53289784107642,6.52434369748013,6.69479053772803,6.8992103199166,7.24393921948649,7.38129476791917,7.09603838190238,7.04850224919113,7.23886972237869,7.89391396488777,8.15183487440117,8.2599267249038,8.53037076922754,8.87773855653834,9.15200989159587,9.03261295725712,8.60607411060979,8.44084744100348,8.35009175668205,8.70683543753414,8.80457121462477,9.28000476034816,9.39268381613349,9.49876579854237,9.79313163493205,10.2750639279878,10.0915887637468,9.67557480186526,9.65294458032925,9.91556802045604,9.85994183111661,9.98648884412168,10.3264254940681,9.71927284948572,9.06617071259249,9.31988874456131,9.72800484575454,9.98437741306704,10.3690086348484,10.9189955925904,11.363252148643,12.1280708610629,12.5229721006265,12.464957852125,13.2912970870447,9.10177275280122,10.5457380592175,10.8690127066822
"N2O","1A3b_Road","ktN2O",185.620760369882,195.936250962083,209.153422174777,220.664311398291,217.173148853719,224.925595574465,235.336528830903,242.853658999932,253.270190994426,249.053122497993,242.203472495773,241.801075499103,242.676747092876,244.794756928484,246.745652426248,247.493070040455,255.489023346478,264.204304418993,273.425180324787,278.786862398342,278.743680557072,295.443248322501,314.351925861955,325.216620658091,339.482742023882,355.067717377662,372.022528502394,385.432899368138,397.201360109161,391.997827931,354.578048071797,341.887344786758,333.868146145514,327.372439666115,320.736473082716,299.828970789492,305.006693778416,297.659539476582,299.511835213071,291.229844277754,296.677844620635,299.046462489933,294.842222064772,284.109146559389,279.611227999294,269.291761416887,251.264313940279,254.876398188297,260.175854869573,271.116133163033,245.144553764503,261.448801870014,263.853407745775
"N2O","1A3c_Rail","ktN2O",15.9458208379797,15.2786778504843,16.1438221942138,17.2871213372014,18.4246066099908,18.8327072609588,19.4164219311422,19.7086904969516,19.9842260314479,20.3074426744516,20.6615161913367,20.8922127076672,21.0526368361683,20.2883516351445,19.5750060372858,18.8575086744654,21.2847299028006,21.1204184765327,20.7824463797817,20.3787149868561,20.9323012930321,19.6323792613871,17.0609559999101,15.2979849056472,11.6870916864184,11.0205127551943,10.2454854324554,9.48836806794909,8.89282943417595,9.04822781062405,13.5607863173686,13.7431134530312,14.6589577502396,15.6935601694928,17.3539076057503,18.2504215046429,18.8337614207233,18.8887085763689,18.4672009158298,16.9639148703374,17.0251585796039,17.7251129236302,17.107550924869,16.961937050385,16.4982733226949,15.9058972684335,15.9196903724934,16.5357468942624,17.5914905304324,18.5559378373937,15.8149563588976,17.1026571867877,18.0712097640364
"N2O","1A3di_International-shipping","ktN2O",21.3846377771687,21.8453541093643,22.8715600305929,24.0217138531528,22.2968401870496,20.4534072849033,21.0617655428933,20.9635446278589,21.0725076202778,21.6859644836926,21.0704995975338,19.4630173460199,17.5045753530405,16.424561274982,17.0471885942129,18.5552730500787,19.7874265469257,20.5994086995433,22.4943592072161,24.4333107405992,24.5438639283197,26.3643081811092,26.8804007775808,28.2550466391954,29.5916667682185,30.5905899924354,30.0901617800778,32.8808557207897,32.7368702989486,32.7865623473009,35.5287608289795,35.9269479241547,36.4898104897691,38.7222287091986,41.9590384807749,44.4986727653198,48.5172559223704,52.0285480881168,54.7896316642127,46.1138928813701,42.4372611723702,47.7528229198169,43.0582139002174,42.4868671922063,42.9003867212748,44.4339856205159,48.4161545411049,49.8004265793502,49.1293508454741,48.9621632321971,44.5760010918852,46.0509885424829,46.8264632559847
"N2O","1A3di_Oil_Tanker_Loading","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","1A3dii_Domestic-navigation","ktN2O",4.66330235712768,5.04520217513822,4.94289762401409,5.37715190876726,5.92291200230944,5.98739275459256,6.11432298748794,5.96735203722931,6.00611914758844,6.36187159124027,6.24749840424563,6.03295698097777,5.79868896930962,5.46805015126766,5.58143363103605,5.39482650808691,5.2300484233671,5.22303808173061,5.11369801946432,5.07844255164506,5.60574088129239,5.07377161880722,5.15738609950661,5.24732329789731,4.92900752857757,5.02724499814441,6.38075913091231,5.66224762808967,5.43555184693927,6.15921983108236,6.39648889547559,6.34596616187618,6.29781425331882,6.86013763819802,6.79836069039531,6.85497933789429,7.35789495241459,7.59254860722139,6.78860877880621,6.90124874960196,7.04177857823422,7.7519457975268,8.18500551805772,8.50041088121265,8.49691485186823,8.42998548116421,8.61879199626931,9.27646242415064,9.44935779375814,9.62670283660433,8.81852776170493,9.64119232925252,9.78340866315394
"N2O","1A3eii_Other-transp","ktN2O",0.327330865793619,0.35691631707271,0.368856518541855,0.386011730550576,0.406655487824931,0.422260155631506,0.4416546431087,0.4490150649907,0.467064616139201,0.480268497271855,0.503916500400276,0.466293100551985,0.464022080236036,0.458572070100832,0.455089996268734,0.453112638262442,0.434541373982816,0.45217216869018,0.434256304074417,0.423765919126203,0.43721898748493,0.161449788756316,0.132818618528544,0.0954240858411386,0.106031956677784,0.0961720679588113,0.113057256972953,0.121621144890141,0.286802721642999,0.183043930587286,0.168224766133284,0.235237882420558,0.140498911845014,0.116052347494289,0.171511788754715,0.269122581503725,0.212274947448219,0.204607335187472,0.221903241170551,0.280656517099143,0.42373172905071,0.23197535804112,0.240171938943051,0.242113327805693,0.419949897050218,0.452896604700332,0.260553329830498,0.322014885764716,0.337512983152213,0.342687593003121,0.320645474175232,0.327795367903852,0.337244949508742
"N2O","1A4a_Commercial-institutional","ktN2O",11.8169084347608,12.3082964969412,12.8131979153876,13.1803213447901,13.1224140962428,13.081595436126,13.9470249605026,14.0248165070267,14.3583800402989,14.1153330627348,13.9372394874866,13.380305709436,13.4241267553456,13.4782042521478,13.8180421966403,13.5863344457792,13.1494687819892,13.5759609568374,14.1383175133951,13.9599607150265,15.0930529065468,14.7713727034531,12.4001009279554,12.3013999234009,11.5486914693126,11.6875459251855,12.12068216994,12.0055419063132,11.271967255918,11.8768160498714,10.7512144704033,10.8127452255825,10.8282277682481,11.1117642120499,11.4313440818601,12.4581728481816,12.5282512159577,12.9805649969635,13.5318598145518,13.1319863610519,13.4028311910162,13.6133220283573,14.1308759305297,14.4553217261576,14.5401701408872,14.8668206312039,14.7166341686838,14.6497310067436,14.3385772451479,13.96344387246,13.8685690021473,13.9083132444795,13.873843805023
"N2O","1A4b_Residential","ktN2O",150.454368853191,151.843099456308,153.473303469931,154.930168904354,155.51439916975,158.853417552187,161.055761884521,162.88136131831,164.540884139823,166.122436773873,166.517333963274,166.649236263796,167.94639354726,168.724672423319,171.099284376005,174.177325139162,174.111383881322,176.21230029643,178.822784461722,180.403572524923,179.147994614591,180.059386495457,180.680663234322,182.390146375865,184.168676414156,189.213215122053,181.744553434656,192.178002886581,192.329888059069,198.847595992287,182.432005929392,181.814449754193,181.57782042974,184.576073846505,187.929702993049,190.209699851249,192.407076586489,189.750359084226,187.994573025002,186.301256037023,187.535519712507,188.581707060489,188.568456488227,187.85186366016,188.441140447608,187.187683687279,183.080914075334,183.435767774914,181.345369398201,179.064472645797,176.312960357291,176.637215887226,176.853484267901
