"em","sector","fuel","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"N2O","1A2d_Ind-Comb-Pulp-paper","diesel_oil","ktN2O",0.0238320184913908,0.0252231436514323,0.0261485915971387,0.0313572773131585,0.0371065916746104,0.0338697836908267,0.0350347948884264,0.0352577350660676,0.0336594090260689,0.0249378865980883,0.0375303292940696,0.033329782077565,0.0338757216997771,0.0325728833549888,0.0342483412440462,0.0420422934801674,0.0394242747803519,0.0379011295430673,0.0336699245652005,0.0353927166020749,0.049026084745774,0.0570445851138054,0.0580338866104489,0.0593945936606543,0.0598795608228219,0.121704646827436,0.127651485760009,0.124947058712799,0.112862024360639,0.10290553704605,0.10228259869251,0.106757130970361,0.108562621409407,0.0971825577448011,0.128326780603476,0.122989883455563,0.112088980289671,0.113466522052435,0.12207184153294,0.111693692464871,0.128309303399673,0.0485461853927734,0.0426162636285561,0.0435090086313081,0.0437540526764283,0.0423390380772918,0.0453836744083421,0.0424700680366215,0.0399432871635997,0.0370242833998442,0.0395657356477677,0.0454677678013006,0.0458697512234143
"N2O","1A2d_Ind-Comb-Pulp-paper","hard_coal","ktN2O",0.28847304257029,0.956249228347542,0.918191741701416,0.858693217958848,0.867069698157961,0.795925205145695,0.935857259340532,0.93067427104281,0.854548311974814,0.826566700337121,1.19525359351394,1.22774274971315,1.3229796442841,1.37224379773723,1.5855759893352,1.78768439063152,1.90822708999053,1.99725340885315,2.03132349978781,1.94123900523205,1.84611466447488,1.77363988839477,1.31524839365328,1.57693869826489,1.4402917839273,1.53162937777833,1.41157350216973,1.4128236094337,1.38521739781534,1.1193849443526,1.20037054902772,1.28291479003526,1.41915713766354,1.43719983991534,1.57765020165394,1.65675977693093,1.64907045599212,1.69167806356559,1.72816357921928,1.71612297918323,1.75449635129592,1.71722719729606,1.56401866850351,1.43258961725188,1.25335783617429,1.23791098572735,1.162493315752,1.09662970716142,0.938989481089359,0.762788209058208,0.643054501398349,0.589487595956008,0.594183476055662
"N2O","1A2d_Ind-Comb-Pulp-paper","heavy_oil","ktN2O",0.820292979099002,1.6678813265501,1.74167077214788,1.96664299894276,1.91919343609567,1.73502645254032,2.0190132294112,1.69669655181475,1.5862390098817,1.61352760460256,1.56824182332214,1.29468465215728,1.29749099541442,0.595357668554602,0.52246812844854,0.490398543863519,0.478859682980545,0.454956701568166,0.492565022475835,0.489114513053941,0.460512622801505,0.461159337947044,0.447893756379023,0.435694595644718,0.45565324061004,0.752314797949943,0.775196430109838,0.620649774056174,0.575126991248914,0.448403666290467,0.60670950559777,0.62199215031496,0.548420946629034,0.561090113802376,0.582752197505016,0.561751510580049,0.523779704269629,0.441859438520024,0.354169476501859,0.241519517786304,0.206173607071518,0.15924679379207,0.124293899958256,0.0999989110303759,0.0894075330627642,0.0871322211348161,0.0967948805812657,0.088791191171917,0.0805820854465613,0.0678382542562437,0.0710691687416953,0.106974715942339,0.0776133808322965
"N2O","1A2d_Ind-Comb-Pulp-paper","light_oil","ktN2O",0.0027558063893695,0.00243462192996437,0.00274112298751203,0.00503932858473598,0.00579554717218173,0.0102127089922573,0.0132066661768834,0.0133133132069079,0.0103093658293824,0.0119718077526899,0.00627752696272773,0.005802763559162,0.00783160389795165,0.00676547103386362,0.00897254647263301,0.00890791752271988,0.00966304672296946,0.0100934169176651,0.00940564633232319,0.00932775069567403,0.0142198455282178,0.0156697017620718,0.016031786334062,0.0188199479281378,0.0224097881761461,0.0463250614375636,0.0492519937268112,0.048770205665828,0.044913010207814,0.0399587491625997,0.0389306061351848,0.0396252250602773,0.0393033096177368,0.0502670445944426,0.0593942677196414,0.0593829003174936,0.0517026922681768,0.0352863193965329,0.0335083552828989,0.0288583741635282,0.0300254018140846,0.0413744171037925,0.0422160064279275,0.0412464186880608,0.0383909644808837,0.0386611545161343,0.0425220557630238,0.0400706352677951,0.0478187184953189,0.0436765402683349,0.0373909363883084,0.0445540848633569,0.0382233701580591
"N2O","1A2d_Ind-Comb-Pulp-paper","natural_gas","ktN2O",0.0158873616135907,0.0185214043596769,0.0275389667833303,0.0279729208318277,0.0328782301594585,0.0328018605481039,0.0374154461491803,0.0409582434232097,0.0515172256776352,0.0516404230295846,0.051274753473056,0.0532437961488842,0.0510540755099881,0.0492928986137654,0.0577217536653759,0.0599917748714017,0.0639590718977947,0.0727703539004416,0.0783256771039896,0.0859708892603828,0.0970528652701886,0.116061199217382,0.121432560872097,0.121337318849102,0.124620165934409,0.385427998201744,0.400544885776648,0.388070320970651,0.375270813136935,0.328619607319127,0.371702677865003,0.353933027372713,0.351371519585587,0.319613997320613,0.270967771307191,0.241095557725874,0.222521890742038,0.222196458882722,0.204871262731245,0.187557695049685,0.210422873328573,0.195090939634002,0.188494185205063,0.196570828905176,0.199581357084555,0.192239221486387,0.191101819433789,0.198928859306951,0.185956739896418,0.174660064736427,0.203137689469746,0.269749869703059,0.261256068572281
"N2O","1A2e_Ind-Comb-Food-tobacco","biomass","ktN2O",3.23991232799614,2.86365489337382,2.99969074871743,3.224269718816,3.7290362074343,3.66519032889041,3.9434642859186,4.33835999346712,3.9937840895257,3.85481667151354,4.08277120414647,4.4162154028947,4.77325381767729,4.84351821432298,4.89250140812876,4.69843104317456,4.45136515098508,4.73791431606586,4.53524780583879,4.60421369587915,4.95022028879415,4.98493726863742,4.86392882938139,4.94563027261362,5.42000829583837,5.6385346474959,6.21353346394394,6.44291909583485,6.43034919702882,7.237949634778,6.8010672052893,7.03017610789935,7.2050332333177,7.14276090176151,7.48362565254578,7.63438102351116,8.22388784450913,8.48770042338812,8.42953381888388,8.29775047393878,8.80215157354541,8.93757294147298,9.05664234657908,9.54643125672359,9.15772011428501,9.16233263930028,9.33643381440699,9.82493062192625,9.26479273218568,8.9322008521163,9.31422976785008,8.57989953903381,8.57989953903381
"N2O","1A2e_Ind-Comb-Food-tobacco","brown_coal","ktN2O",0.31558874796715,0.258527180034073,0.263423084499047,0.262639661864304,0.299133818777799,0.267949876604384,0.258450436816368,0.282591306441044,0.239809565009578,0.242098270307798,0.305161432117326,0.326082177650356,0.351541322774514,0.327602656616694,0.335379248232594,0.332410736973423,0.329853698954952,0.345320963127098,0.309207285681291,0.308439796216125,0.243830229977689,0.175476684105775,0.137698272413431,0.107491444966191,0.0845340674618882,0.0803882441083276,0.0924374041529894,0.078167273783759,0.070156375113752,0.0559227522150365,0.0800289956113791,0.0716613183221937,0.0660009435988563,0.0599077514894622,0.0495915671364449,0.0793720224489445,0.0821637683453552,0.0538491576951167,0.0404349154698512,0.0531432352805302,0.0570893453928594,0.0683487308748036,0.0766771187814174,0.0685416827379372,0.0657437290715722,0.0769858325935973,0.0736642618260071,0.0638385210291142,0.0716652642561796,0.0625927384202388,0.0687716480455232,0.0671731600243878,0.0628979791564928
"N2O","1A2e_Ind-Comb-Food-tobacco","coal_coke","ktN2O",0.0454062417172464,0.0498574405100214,0.0505236490590259,0.0500310489248401,0.0471710313332231,0.0506465276623815,0.0507912136878825,0.0495698978575948,0.0473270607551192,0.0512848539950509,0.0539192196610742,0.0576393789384062,0.0520490568809334,0.043339884892375,0.0438971010438248,0.0458417529117798,0.0436698052433254,0.04691713969886,0.0429118782652115,0.0486742732918429,0.0445134826354683,0.0450754738746021,0.0413706485096348,0.0444495796426174,0.04005191070143,0.0455492524494471,0.0513664316916068,0.0408846325936452,0.048845150352505,0.0544728463737049,0.0491090644895272,0.0504506675874011,0.0432460726116151,0.0269220968293538,0.0202403247087609,0.0169028164596084,0.0236822012574039,0.0235421157068071,0.0265790630891645,0.0210682211581955,0.0134432742859281,0.0136948221134192,0.0125123736844998,0.0116888713970434,0.0120233286067789,0.0586702739146461,0.0580930898121997,0.0552925240154979,0.055313377742642,0.0507455247895026,0.0130031965397717,0.0132427768845379,0.0134989877308541
"N2O","1A2e_Ind-Comb-Food-tobacco","diesel_oil","ktN2O",0.120126917381905,0.133420126219954,0.166362946707358,0.189290476246609,0.208292752999474,0.215959562597203,0.22592523495706,0.225387987543613,0.237371712115887,0.242518956512808,0.239387530774003,0.241161298792639,0.232757051683538,0.216325309309766,0.207622677029216,0.209328863559102,0.215575355599442,0.218536856019332,0.234519141980702,0.258645971496648,0.250950469319763,0.266278844148142,0.263046789633809,0.253766842396546,0.245627444202135,0.376220982284031,0.39738769310851,0.383201094506476,0.394228419605576,0.376719807503822,0.384346359861426,0.400994970708978,0.40035416753225,0.345978756701374,0.413327764153517,0.385696680568685,0.34319884099679,0.33700625507059,0.31876092361563,0.292747184030445,0.311144502577219,0.209540014785678,0.210741060784911,0.213320891040499,0.218704475629249,0.216264244901886,0.214133262577535,0.189490474561646,0.170173810771925,0.156390607852955,0.150103087750152,0.158183149683585,0.160465831535805
"N2O","1A2e_Ind-Comb-Food-tobacco","hard_coal","ktN2O",0.487342768882011,0.820123420289424,0.816308852055954,0.787438746722753,0.716597311771452,0.699786704507894,0.68583682077355,0.765565983706813,0.786178111886413,0.772763709049842,1.30380289041,1.37913827066548,1.44946651549281,1.46716853297379,1.61554158214435,1.81268090522618,1.92196359278182,2.08337514899879,2.13345217426193,2.17448493222704,2.09236751381024,2.09785928513929,1.71638455105405,1.72624684963828,1.59465323434027,1.82168807148412,1.63079281809502,1.57551184341064,1.61596702905808,1.34498390401857,1.28068968698032,1.48422796317041,1.49842750447697,1.46414235460568,1.94338150109137,2.13476166413799,2.20187292973487,2.4021852397761,2.50392424419401,2.46227996473382,2.55796017446492,2.60547384832775,2.48302566124546,2.49102072798807,2.21458159892171,2.07718867461545,1.99196951723249,1.76187448977496,1.4450372980212,1.32297176539471,1.19522235113364,1.02423036422229,0.99540800645328
"N2O","1A2e_Ind-Comb-Food-tobacco","heavy_oil","ktN2O",0.88366143749643,1.11885785124796,1.27481887405356,1.24516590932372,1.37324535712559,1.25095161685989,1.37892246488145,1.2761307817281,1.23612749314336,1.26907193849699,1.21681801042339,1.15346916223275,0.997991953633525,0.749594042039438,0.690108164228373,0.659751633589123,0.600601185173906,0.555522514518765,0.594579982256406,0.555486029385016,0.486856582752568,0.492087732364518,0.480124683817712,0.467596446170122,0.448451265792484,0.522105391519138,0.503623193962523,0.457324183996841,0.458423732619714,0.476601571853715,0.46661442705981,0.485078617463368,0.526283606296086,0.505188218147542,0.508136096367023,0.470696980587896,0.457396266876019,0.384458334026947,0.39647671963494,0.293945285555028,0.229890861266917,0.173564996516028,0.14381308781237,0.124939987994429,0.115395779798321,0.111959290936377,0.129031078471939,0.112285067786354,0.0966938183132972,0.0699596581048429,0.0656282426458506,0.0799587829098444,0.0781628107167137
"N2O","1A2e_Ind-Comb-Food-tobacco","light_oil","ktN2O",0.00618432348847329,0.00772964217021603,0.00964702113911919,0.0105421249087394,0.0129106933066794,0.011858745274593,0.0149910523458998,0.0145743139671918,0.0126952412067501,0.020203124231177,0.0217218719708212,0.0222076530202706,0.0209874343199064,0.0205232571042423,0.0227774480029372,0.0256192435078758,0.0253140365468512,0.0269387528077777,0.0268491160459134,0.0278474416840917,0.0462289863051874,0.049616092556291,0.0526931681593764,0.0590316450223359,0.0542675365091037,0.0831813281154894,0.0851763517587242,0.0868898090934656,0.0990336434474964,0.0959261557507678,0.0870440001448959,0.0920800059887636,0.0912287309629213,0.0813873177649793,0.0751886366050848,0.0690011135576884,0.0768627467215938,0.0721109164204539,0.0656404688337813,0.0546512117090804,0.0512489366512983,0.120499770715486,0.0618639615861132,0.0680999357491286,0.0663156166930758,0.0665047270149885,0.0706149730088957,0.071194894438553,0.0872098960972151,0.0764600449892378,0.0770706192871096,0.0742831144272737,0.0737540463603947
"N2O","1A2e_Ind-Comb-Food-tobacco","natural_gas","ktN2O",0.0232681129789132,0.0289720106293537,0.0376771044551432,0.0416995968451619,0.0473270961566844,0.056111511438565,0.062333424506529,0.0638076169647038,0.0688156032786115,0.0712319109246111,0.0772271780427739,0.0801516585935478,0.0794743718880242,0.0813872074683652,0.084191249934047,0.092209917292409,0.101262329668766,0.112763828757073,0.113887223641241,0.124122800182209,0.128087122466635,0.154820812934391,0.161823429606457,0.155935901122585,0.154449498359438,0.386941905767549,0.403663184682029,0.420729788850056,0.419726086182893,0.362887687525502,0.399885816261068,0.392919351606395,0.419434742825315,0.404501215277963,0.377757300878164,0.346827766962736,0.352250439100886,0.364777818826115,0.367226204316234,0.334071166160052,0.358886857075766,0.364029850756689,0.357161290908938,0.367330676326645,0.376221975970369,0.366710454120509,0.383169307419429,0.387397633234827,0.381313598262013,0.359712109357999,0.368516732971442,0.418887222239288,0.402612114267592
"N2O","1A2f_Ind-Comb-Non-metalic-minerals","biomass","ktN2O",0.603816603439865,0.642725625875888,0.666430843572964,0.711294712024663,1.03970920917162,1.05402300777724,1.05430295051996,0.938657941312129,0.935550778482621,0.979627332328622,1.01415517210035,1.07213561921244,1.09638067769606,1.19401771826249,1.26000989707715,1.27046047638403,1.36548819646229,1.34996590149113,1.35762181018811,1.39174219793074,1.23908800699478,1.31904729450246,1.34108415667644,1.3675553776417,1.44164474835734,1.48061171846941,1.53409508602168,1.58147480789476,1.71346164150222,1.93603152443171,1.83257394913195,1.83856074997035,1.84922655890269,2.22832225998021,2.38274641478332,2.59470238916389,2.68687571789603,2.78462368141212,3.07649124756008,3.00826605056147,3.20027211955317,3.60560210948816,3.75354316417297,3.95252732806689,4.04114456723073,4.20832980715642,4.13197925544019,4.24034052988679,4.52184474650559,4.63630754661959,4.75292767224488,5.00279562151371,5.00279562151371
"N2O","1A2f_Ind-Comb-Non-metalic-minerals","brown_coal","ktN2O",0.141185316568569,0.115137096219251,0.112866858385861,0.108722600984283,0.108114720303755,0.0983154366207988,0.100600852105347,0.108078570277192,0.110071026319577,0.115049725889243,0.118321339402193,0.138791298118263,0.139883184399547,0.147717870091039,0.177567446639449,0.195693126862603,0.181789615323495,0.19526722128807,0.180625971642611,0.200830390416083,0.264737791088038,0.268777952039851,0.225885072999029,0.219313294454795,0.228818996031856,0.264418701400101,0.261585682322137,0.234359768207787,0.262502669561821,0.242755508313433,0.185791815465861,0.212052992022092,0.226491178246561,0.184749338197301,0.277807029869762,0.282871201875479,0.218324880319692,0.193512262661234,0.197337475145119,0.197368732312491,0.229161445788497,0.310714696159346,0.273663047124175,0.287406891221638,0.230577371798349,0.141051571539685,0.142069910915406,0.174593865294384,0.214427805131414,0.297736550624877,0.310859915151463,0.37626344113781,0.357193203433002
"N2O","1A2f_Ind-Comb-Non-metalic-minerals","coal_coke","ktN2O",0.171118137782995,0.140139850419986,0.127138003363625,0.12205020636756,0.125882818282239,0.112399602493049,0.102384566546462,0.0996725909076167,0.105630959950738,0.114248666336304,0.132446146924266,0.163129340771558,0.133533647856419,0.130504182242266,0.150455613546555,0.140159483367332,0.134644610582396,0.130484315425092,0.129039778370458,0.148342162775396,0.147344661391968,0.160429946427423,0.162863489583632,0.150003966875153,0.155005726069352,0.190482225347242,0.204264424845869,0.184334993944669,0.200869202772766,0.199958367784864,0.204046360104346,0.207802832169046,0.221802351106455,0.197685664110037,0.143954616298203,0.136489489792663,0.178704585764232,0.183491454126764,0.194565785680927,0.178800228856371,0.175477386623479,0.345796528651061,0.374280775319504,0.390754085107736,0.392882164960724,0.346559022412347,0.338356911411758,0.300612021323137,0.36835673024615,0.493495620862515,0.531044439210946,0.472416450020629,0.475950780350328
"N2O","1A2f_Ind-Comb-Non-metalic-minerals","diesel_oil","ktN2O",0.11444610552911,0.128822572614771,0.163489679060094,0.195795462377458,0.185293219700865,0.17173205875381,0.180381030657074,0.180660001530173,0.183699436808981,0.17368576811024,0.126500273495837,0.121082457526187,0.134983270190367,0.130230031646498,0.125458022604013,0.130513319988612,0.130871565845755,0.141443918715717,0.155891765992187,0.184349927534457,0.182426396199893,0.190970626439145,0.194963736223493,0.199321397546517,0.200763140040885,0.347434598570297,0.349565195354153,0.343331357821763,0.352608768226429,0.338120063531975,0.311610101216495,0.339361053222755,0.343228364160263,0.303229710133616,0.38445009824128,0.379862648159798,0.358180776682889,0.369391787635875,0.400397206319698,0.358821258292981,0.393129089617705,0.212664848754231,0.228922668992705,0.229122601598591,0.225640696952757,0.239727491654766,0.235702459619142,0.23471477102673,0.221599960132687,0.213890721564161,0.189715331690597,0.205742237116974,0.203275856600811
"N2O","1A2f_Ind-Comb-Non-metalic-minerals","hard_coal","ktN2O",1.14088040686539,1.54588695773885,1.43044950393649,1.52584471956351,1.6024800527025,1.80861702563958,1.9815056429206,2.16636058624577,2.36999573763133,2.36896864164681,4.28475205339245,4.87086346022846,5.41298160443848,5.25118442201356,5.80104210429997,6.90304434233294,6.67271443613448,6.96141239301972,6.94628094824664,6.93605430634038,7.02229998759995,7.02200682879854,7.25164235687163,7.61711720116635,7.97158914923555,8.29847529801912,8.17238473801564,8.0190817021878,7.9129400971557,7.07686472289683,6.75587298763914,7.28588908949676,7.25881475874758,8.52526333677317,10.4491387516317,11.2892205255327,11.3084127374701,12.837061144722,13.0595066421955,12.9728658826396,13.6283237065914,14.7902655195812,14.6362524660609,14.5664961830579,15.3314625139751,14.8769204184652,14.5289966165716,13.5442944374798,13.06364896388,12.307727411311,12.4836206309379,12.3704715563811,12.3871764621772
