"em","country","fuel","units","X1750","X1751","X1752","X1753","X1754","X1755","X1756","X1757","X1758","X1759","X1760","X1761","X1762","X1763","X1764","X1765","X1766","X1767","X1768","X1769","X1770","X1771","X1772","X1773","X1774","X1775","X1776","X1777","X1778","X1779","X1780","X1781","X1782","X1783","X1784","X1785","X1786","X1787","X1788","X1789","X1790","X1791","X1792","X1793","X1794","X1795","X1796","X1797","X1798","X1799","X1800","X1801","X1802","X1803","X1804","X1805","X1806","X1807","X1808","X1809","X1810","X1811","X1812","X1813","X1814","X1815","X1816","X1817","X1818","X1819","X1820","X1821","X1822","X1823","X1824","X1825","X1826","X1827","X1828","X1829","X1830","X1831","X1832","X1833","X1834","X1835","X1836","X1837","X1838","X1839","X1840","X1841","X1842","X1843","X1844","X1845","X1846","X1847","X1848","X1849","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"CO2","che","biomass","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","che","brown_coal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6509364849527,27.2895420980223,23.6509364849527,20.012330871883,20.012330871883,14.5544224522786,18.1930280653482,12.7351196457437,10.9158168392089,11.0744185467797,11.2330202543504,5.69581098096057,7.7001491129946,7.8058835847084,7.91161805642224,78.1656566318636,174.638585253136,174.854761553181,156.266134479793,139.258817125497,132.457773126424,147.412682995537,106.820784779374,123.912110344074,279.870456121961,277.734040426374,277.734040426374,260.642714861674,228.596479427861,205.095906776399,217.914400949924,220.050816645511,220.050816645511
"CO2","che","coal_coke","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2911761633214,35.4076466286499,52.479190538892,73.3444108736322,80.9317637226284,80.9317637226285,98.6355870369535,120.133086775777,118.868527967611,116.339410351279,132.778674857437,128.352719028856,146.688821747264,180.199630163665,209.916762155567,199.800291690239,201.697129902488,213.078159175983,247.85352640055,235.207938318889,223.194629641312,238.369335339304,276.306099584286,256.073158653629,283.2611730292,316.139702041517,321.197937274182,338.901760588508,342.695437013005,372.412569004907,378.735363045739,418.56896550297,474.84183246636,584.226169372724,573.477419503315,468.519038425529,590.548963413556,634.176242295286,692.978226875007,731.547270524072,784.658740467046,847.254401471266,941.46403267964,856.738592532512,864.325945381509,939.567194467389,988.884987985866,1038.20278150434,1149.48395662295,1338.53549844378,1337.27093963562,1349.28424831319,1299.33417539064,1439.70020309708,1463.72682045223,1550.98137821568,1424.52549739908,1516.20601099112,1442.86160011749,1039.46734031251,980.665355732788,794.775210932377,1212.07961762718,747.986535030231,1016.70528176552,1274.04299922731,1191.21439729244,1253.81005829666,1239.26763200275,1394.17608600309,1386.5887331541,1585.12446603617,1440.96476190524,1506.08954052579,1501.66358469721,1449.18439415832,1427.68689441949,1413.77674752967,1456.77174700731,1597.77005411783,1530.11615788095,1819.70012495098,1228.51888213334,1024.29263461452,924.392488769397,995.207782026697,700.565579724003,228.885144278059,727.121314695492,1164.02638291687,1207.6536617986,925.024768173481,1179.47856902364,1565.19541294004,1204.59761095742,971.269621439253,1190.08438672901,1191.20078859274,1443.5076097942,1532.81975889207,1101.88863949488,1067.28018171945,1599.2456697836,1381.72374918085,1593.11829173845,2098.62698046315,1488.95286497093,1458.3159747452,1167.26551760067,940.5525299302,952.807286020496,919.106706772182,873.151371433573,643.374694740527,597.419359401918,566.782469176179,597.419359401918,447.298597295796,425.852774137777,447.298597295796,386.024816844316,422.789085115204,401.343261957186,324.751036392838,324.751036392838,214.458231580176,205.267164512454,232.840365715619,223.649298647898,177.693963309288,137.866006015827,143.993384060975,125.611249925532,116.42018285781,110.292804812662,104.165426767514,88.8469816546443,94.9743596997921,70.4648475192006,73.5285365417746,67.4011584966267,79.6559145869224,82.7196036094964,70.4648475192006,98.0380487223661,76.5922255643485,61.2737804514788,61.2737804514788,58.2100914289049,67.4011584966266,73.5285365417745,67.4011584966266,55.1464024063309,61.2737804514788,64.3374694740528,58.2100914289049,52.082713383757,45.9553353386091,49.019024361183,45.9553353386091,45.9553353386091,36.7642682708873,39.8279572934612,42.8916463160351,42.8916463160351
"CO2","che","diesel_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2370041208777,34.9537683623745,31.0791102301936,44.6893017002736,0,25.2739714640103,29.170821861255,29.1793743581841,35.0255187144903,35.0357946936695,36.9930814609389,42.8466697513747,44.8074010099125,44.8205647007589,54.5802012360569,44.846917104415,52.6618633692725,54.6283687765198,58.5476196310791,64.4213405791347,66.3930483107782,72.2725424925367,78.1555027513423,85.9963959337281,86.0217549444302,91.9139798517048,103.678264338497,107.622410938591,107.654190411385,113.559771388407,115.551832602137,117.545073011078,121.499157573859,121.535095923203,123.531880684286,119.645637477178,125.567017818632,129.529341765275,135.457162743796,133.533582827655,139.466109679934,143.437263506405,149.376252734589,143.522407111443,92.4322729897636,74.7546721453088,64.9378189780056,45.2731437048079,33.4727073101302,0,112.29879903178,70.9463552423922,139.963005614048,151.83536934563,177.521941462459,145.841888570487,147.687379505648,277.408212067884,330.228104828958,394.72240582501,435.537986228634,505.654947538575,601.063884392372,623.888244312997,683.760686207752,682.983377707933,652.948158133323,640.48286647579,674.690624808837,695.196542278304,461.569005794051,180.177151982964,141.278812165567,115.990610976844,94.6160405892875,48.2153344881001,636.321230465405,1172.17886355528,1424.53621999788,1412.80779681939,1522.53726715988,1642.09336339168,1817.56884943968,1952.59942046038,2461.63033464402,2961.11424872089,3958.14953324308,4022.15823364274,4736.0595187314,4858.0645347752,5871.92553652975,6600.84101012989,8565.54532691633,11309.8722806838,12618.4535391188,14313.974314667,14767.1695873836,14735.4776102705,16538.751108003,18478.3001073217,20452.7102814646,21796.4501110578,21964.417589757,24718.4504008811,21343.5522346752,21362.7687150161,23340.3480868704,22655.8013812286,24002.7104085331,22434.0566735485,22620.8410742929,20025.3672808454,18367.8768778329,21343.6543966369,20367.541501555,23679.3531098687,22500.2132970406,21013.9587025499,20547.9875068768,19914.4453609498,19172.8530965044,20703.674723176,20443.8996429603,19613.5698425984,18707.2784292765,19566.1310090401,19981.3950413323,18998.9437508278,19813.3284305219,19841.4546814784,18824.1422161495,20129.8516732072,19046.0851880522,20136.0909365185,20129.9508053185,20757.4519521569,20475.3933558507,19004.8856178052,20193.3347595446,19895.4301746819,20817.6667086716,18149.2022357529,19387.1689555375,20331.490741395,17590.1347211163,17970.4384464729,18271.5122290468,17615.4883028067,16794.4678313561,16610.6543641004,15327.0301589106,16208.0671226534,16144.1231292173
"CO2","che","hard_coal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0943873603327,131.732142304466,195.24585377269,272.873723344965,301.102039553063,301.102039553063,366.968110705296,446.94833996158,442.243620593563,432.834181857529,493.995533641747,477.529015853687,545.747446689928,670.42250994237,780.983415090761,743.345660146626,750.402739198652,792.745213510801,922.124996131258,875.077802451092,830.382968454936,886.839600871135,1027.98118191163,952.705672023367,1053.85713843572,1176.17984200416,1194.99871947622,1260.86479062846,1274.9789487325,1385.5398538809,1409.06345072098,1557.26211081351,1766.62212269025,2173.58034802369,2133.59023339554,1743.09852585016,2197.10394486377,2359.41676306034,2578.18621367312,2721.68015439762,2919.27836785431,3152.16197657114,3502.66356948838,3187.44737183128,3215.67568803937,3495.60649043636,3679.09054578901,3862.57460114165,4276.58990552711,4979.94545104561,4975.24073167759,5019.93556567374,4834.0991506371,5356.32300048694,5445.71266847924,5770.3383048724,5299.86636807073,5640.95852225193,5368.08479890697,3867.27932050967,3648.50986989689,2956.91612279844,4509.47351424393,2782.84150618184,3782.59437188537,4740.00476327675,4431.84564467166,4664.7292533885,4610.62498065629,5186.95310323833,5158.72478703024,5897.36572780884,5361.02771985494,5603.3207673078,5586.85424951974,5391.60839574707,5311.62816649077,5259.87625344261,5416.30043074207,5936.65581851554,5681.56746585267,6752.42204326475,4555.72385388186,3667.51514829309,3204.20008601454,3349.40387781283,2296.66508571291,733.481661962916,2273.25181262525,3566.86361046693,3644.94832780067,2764.20806299725,3508.22390072555,4756.02641768095,3740.45694079777,3082.80183257449,3861.98912783584,3953.10913757353,4918.55440591944,5352.50505373763,3936.28126291386,3893.94390519941,4624.31631193481,3974.22022415046,4022.4695431657,4893.49672328303,3326.66357420901,2569.91109702253,2016.31364726866,1450.01900830026,1089.41883460738,1097.0371481361,1069.10333186412,738.976412286123,589.149579554572,665.332714841802,637.398898569818,457.098811723375,434.243871137207,487.572065838267,474.874876623729,512.966444267343,931.973688347104,1574.45146260274,1381.45418654176,1259.56117008219,1752.21211160628,1736.97548454883,1472.87394888643,1394.15137575629,1201.15409969531,1236.70622949602,1221.46960243857,1013.23569932015,670.411590527617,545.979136225142,566.294638968404,617.083395826557,454.559373880467,335.205795263808,271.719849191117,277.217136459349,435.16778039946,483.928028659869,413.683223745487,442.220758503651,431.458926541484,430.43136490756,338.734321152902,433.009276338205,382.542882882256,365.448479430537,387.813764402409,337.028628587807,323.178137002007,320.869721737707,214.682619579904,177.747975351104,117.729178479303,122.346009007903,120.037593743603,110.803932686402,85.4113647791018,78.4861189862018,78.4861189862018
"CO2","che","heavy_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17730905194941,11.3259990843311,10.0707311146902,14.4812448957769,0,8.19022122038693,9.45324063333505,9.45622789916349,11.3510604642806,11.354649718005,11.9892546446733,13.886687270362,14.5224953089575,14.5270931993944,17.6907579156985,14.536297720085,17.0697572873352,17.7075821541471,18.9784257290018,20.8828904063407,21.5225323712501,23.4290135572067,25.3367053946968,27.8792278520865,27.8880853947132,29.7990132424602,33.6138254750882,34.8933647806199,34.9044648995573,36.8200578329618,37.4668089803741,38.1139720039429,39.3969824988342,39.409535254341,40.0579362698233,38.7986217978877,40.7197332251152,42.0056216198835,43.9289826702548,43.3061510684288,45.2311558137336,46.5201283602409,48.4473903217561,46.5498678134033,29.9800456816755,24.2469386569401,21.0632889829065,14.6851726239986,10.8577330428947,0,36.4286656501307,23.0149513175921,45.4051489732649,49.2579941009502,57.59274683674,47.3162228096083,47.9158490427672,90.0042625579797,107.143469266517,128.071149020636,141.316660642869,164.07087995151,195.03286437306,202.443523332889,221.876410359163,221.629240395626,211.887693219301,207.847430858828,218.953522643672,225.613449851057,149.797355913967,58.4566999464876,45.8233883034673,37.6112250427198,30.6727810983743,15.6270479933066,206.277033511647,380.049807197217,461.935538682143,458.185047163751,493.814716588489,532.569795611889,589.452250307525,633.207984688784,798.229611498102,960.12582870876,1283.29318121034,1303.9208845615,1535.20119486244,1574.58135580557,2006.92255150026,2226.47802323603,2541.89574319448,3265.50110074618,2742.89723140328,3534.53386188721,3645.85776304901,5148.73042873334,5816.67383570415,6357.83168857402,7121.63734376749,7350.46980726676,7604.04091546864,7931.82795777839,6648.51076382984,5062.14517227416,4944.63660993669,5232.22335460469,4953.91360170018,4749.81978290354,3992.19878888572,3280.96275368533,2894.42143020685,2817.11316551116,2124.43111383772,1997.64555973678,2563.54205730927,2071.86149384465,2115.15412207424,1979.09157620981,1663.67385625137,1750.25911271055,1945.07593974371,1283.31719394855,1410.10274804949,1329.70215276597,1039.02307751015,921.514515172692,1274.04020218507,773.082646956957,525.696199930731,671.035737558638,457.664926998519,445.295604647208,562.804166984666,479.311241113313,575.173489335976,423.649290532413,398.91064582979,330.879372897577,315.417719958438,235.017124674915,244.294116438399,166.985851742703,148.431868215736,95.8622482226628,95.8622482226627,80.4005952835236,108.231570573974,49.4772894052453,71.1236035200401,58.7542811687288,62.7878302121306
"CO2","che","light_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3528887304396,18.4735287359683,16.4074958106642,23.5664737841022,0,13.2983411394896,15.3316280112672,15.3190082754531,18.3676566735999,18.3524938336071,19.3560614793315,22.3937258943315,23.3922109811049,23.3727871447447,28.4301664410314,23.3339025505766,27.3691272944749,28.3590922693008,30.3593258870672,33.3672833261385,34.3495719509996,37.3490106282722,40.3433348954481,44.3402733649263,44.3028545832272,47.2835082911432,53.2745708897031,55.2380693020482,55.1911767332109,58.1521227378521,59.1043785466873,60.0548943803841,62.0037287168837,61.9506994696273,62.8959853935031,60.8470469595718,63.7846800291954,65.7213566474892,68.6494861605549,67.5961819805894,70.5173676871738,72.4410152741088,75.3526653471451,72.3153806424024,46.5187348535292,37.5781402807473,32.6051876479335,22.7049789580206,16.7672607254964,0,56.1211003056698,35.4137580886704,69.7823317603922,75.6127239950029,88.3004902322411,72.5540034049606,73.4857105842083,138.062482728866,164.393173362456,196.558362841129,216.956415338879,251.980193268595,299.650781976039,311.172543813797,341.20503120412,341.00088847391,326.193789665558,320.164788699741,337.487231412049,347.988231420831,231.214807748989,90.3173601005039,70.8704905243762,58.2308069746935,47.5402323266175,24.2478683209398,319.882973259711,589.014732571758,715.507483245916,709.288065752327,764.005493104957,823.495964574075,910.935958824433,978.006309207919,1232.19929054251,1481.29279397884,1978.79167889349,2009.50300099754,2364.65478270837,2424.0098737003,3038.22967267165,3550.25619618789,3482.39725933634,3985.17029146373,4454.01385516535,4750.12557960847,5080.16677247737,5434.8839423832,5635.37625580823,6070.29035108408,6634.75332580378,7381.20163117083,7711.24282403972,7868.55217765013,7877.80566903899,7890.14365755744,7846.96069774282,8386.74769542561,8445.35314088831,8433.01515236984,8951.21067014532,9210.30842903304,9370.70227977307,9882.72880328931,10077.0521224551,9984.51720856663,10672.360068471,10879.0213761552,11384.8789054122,11520.5967791154,12230.031118927,12609.4242658698,13019.6623841087,12094.3132452239,11977.1023542985,11634.7231729111,11921.5814059654,12393.5094667967,12501.4668663332,12970.3104300348,12902.4514931832,12510.7203577221,12359.5799983708,12183.7636619828,11986.3558456874,11536.0192647634,11199.8090776353,11113.4431580061,10934.5423244884,10616.8391201379,10277.5444358802,9830.29235208586,9503.33565634655,9145.53398931112,8726.04237968334,8146.15691931556,7976.5095771867,7661.89086996588,7621.79240728085,7566.27145894778,6625.49983441493,6792.06267941418,7101.2380728713
"CO2","che","natural_gas","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0940263797562,4.06359762826175,4.03316887676732,4.00274012527287,3.97231137377844,3.94188262228399,3.91145387078953,3.88102511929509,289.155654592,286.499239936,294.320905312,307.70136432,296.190234144,299.240191712,291.664490656,395.212006198374,357.795126754151,362.96037747415,444.07941021015,502.873461925632,517.999126331188,591.60880934615,764.070411294668,1053.40567887171,1138.78733230474,1355.72557999585,1461.87520127237,1685.51682280074,1917.67282393882,2059.45295467341,2187.23885687444,2409.59060215445,2701.74702145044,2834.76452570644,2899.9193328,3133.241086752,3169.545420384,3437.695722048,3680.511698752,4140.120627104,4348.796756192,4562.982486048,4504.295399296,4974.333214816,5388.783094016,5202.046982272,5360.30042576,5553.38241696,5520.078848032,5747.891001216,5597.65599456,5929.70782656,6119.493895872,6291.964077056,6084.763733888,5935.463391648,6330.236125248,6098.144192896,6828.412258976,6055.739944128,6647.087362272,7033.05457321601,6080.287183264,6509.93765744,6870.472157696,6898.954825952,6548.652441408,6718.859750848,6544.766205152,7137.097480576,5870.2101584593
"CO2","che","process","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66477444026339,3.34594841574771,5.04352192645291,6.75749497237904,8.48786755352608,10.234639669894,11.9978113214829,16.2530232450618,19.0392502618001,22.5226780163708,26.4249329682281,29.0495272596938,30.9534800565406,34.6124320955375,38.6647809714619,40.5111039107059,42.2556955395234,45.8790684473296,47.4820884737132,52.5759432013701,58.4181304968863,63.2433692014942,65.0508956490139,65.1936514145142,69.7230480071465,75.5150537049682,76.4968256608663,77.8492763946131,81.5991945359228,87.6950990517891,88.1762747334954,93.1222175732562,98.5435593793847,101.732710319555,105.219110212865,108.21667774137,113.479278777692,116.561169981063,123.032543009212,130.936023292874,145.049823624657,147.457504287626,140.792036060951,156.016861181689,163.906690921227,173.621396005613,181.027006235493,189.71840567189,199.67766128736,212.593763606666,208.233885911595,213.065826224702,224.389517755689,233.331406850459,242.047269168272,257.365936706067,280.262050780434,284.684697629583,290.085590064597,289.863209085444,306.919273066562,312.699783607667,324.113716771947,312.43034308408,323.738789083692,319.292390296957,282.078639700619,278.994205163835,262.436801586125,312.002872280189,268.157155703987,301.41291614014,330.812107870724,327.607206181103,335.894708353882,338.279171008678,363.479164480135,633.832624386302,684.857612039131,716.719496304685,757.959389844809,744.4322484695,408.714036823599,413.449864978789,415.994224727951,640.907811825428,451.334643844947,727.074590357797,495.258271731782,706.63076791675,734.696106556407,691.982984736509,785.545792402656,772.328905629422,580.757435544308,1024.52265208575,1479.57454528523,1601.417506699,1419.17345856831,1671.84343191355,1964.23261400998,1673.10335080897,1555.04855544115,1702.4264489115,1824.41682507046,1942.04578453833,2035.08865587676,1836.33233783184,2093.17389073002,2371.5948323953,2643.09001126456,2800.28376708924,2825.57739016853,3066.95431963859,2998.07213804311,3163.7978231225,3141.56598161731,3287.64042825844,3452.53620317462,3663.17626172642,3886.80464124493,3944.21578700895,4198.84271252744,3931.70325399839,3194.73244781752,3092.2726560977,3093.7771118137,3074.98413891058,3195.65403287052,3334.18354312961,3306.12134789006,3123.21450886607,3095.0993427158,3148.19161147287,3136.47364830625,3169.28648491829,3236.94656478279,3327.79900766511,3416.31976086192,3338.85437327177,3126.72895263119,2988.19098897468,2810.44408181218,3076.0142207058,2910.00702266341,2796.61610596257,2605.71190025499,2616.34859290525,2641.01881016721,2699.58259980497,2777.1830046019,2669.54915146606,2579.34716591477,2955.40348359407,3086.96335116741,3212.32560402785,3055.5928300214,3133.53265669783,3039.45011876467,3156.84412209978,3060.60358735924,2833.87520634776,2995.79469314901,3070.08162840174,2409.67268122154,2420.61586491077,2390.03972023693,2390.62458384146,2351.78695161303,2283.6041610965,2346.3865804408,2320.78593752948
"CO2","chl","biomass","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","chl","brown_coal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.055178183952,97.9457880859844,94.8363979880167,63.7424970083391,71.5159722532585,43.5314613715486,46.6408514695164,46.6408514695164,54.4143267144358,62.1878019593552,55.9690217634197,62.1878019593552,62.1878019593552,62.1878019593552,54.4143267144358,54.4143267144358,54.4143267144358,54.4143267144358,59.0784118613874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
