"em","country","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"CH4","mar","ktCH4",477.738407675951,499.578814849428,492.782502793208,499.449899038658,499.059670470045,508.597813522093,509.120508046806,509.389756004863,529.825090776541,528.314090523371,552.486722618407,547.830552966904,495.889459104052,518.856322037567,517.909498024466,542.220761791217,580.578617869267,616.492678913315,607.382319588285,629.227094307738,641.162852098358,646.884273156286,648.903258926291,625.023846912149,652.066514856691,657.35597536601,679.76948672322,698.247969378447,704.571171927592,720.832338639765,738.768562577901,748.395289325191,757.114066392111,774.15201106235,807.039212160568,818.522463758757,838.74698461765,852.884997495505,862.891036916246,876.052378148334,900.647153475779,932.28860881113,949.16012890486,973.478965421375,986.864597426588,1006.49058117301,1023.55447980362,1042.24709642469,1064.8717883201,1086.91650313413,1097.77908501093,1113.91825600104,1129.82173057295
"CH4","mda","ktCH4",101.793793397115,107.512058056017,110.917502886892,113.090255038668,116.250982812196,119.21174266054,120.228291573964,120.949351831156,123.212550930076,125.199024449344,126.821316148676,127.829935598634,129.595447037926,131.911206772591,134.859210795604,136.54323479037,137.526630726831,138.813046400315,138.876297214887,141.612961712187,141.817764681764,139.543547187023,132.677914959059,117.237549766948,129.616913880287,124.546855162118,120.17740168477,106.787662553296,95.3731600150383,91.5237087047513,86.8747799026475,81.8464884596331,85.948801295192,88.0627361394813,83.9608780817698,80.0146504167145,78.7743553975163,77.4887655762236,69.5688153845086,67.9603187753288,75.1164120340153,75.7193595912947,74.0055464573355,73.0670505651229,73.8078193778424,72.5676550803388,72.7975434055291,74.1011097088388,73.4453182579129,70.4371825366298,71.8644752995903,73.7834079870912,72.2796899550641
"CH4","mdg","ktCH4",539.556240367895,516.371827627428,529.260352275261,545.198433835924,556.526108449144,564.888923597974,567.456531251197,595.324074155663,625.730535793456,628.480426657879,647.923521738507,652.848476437877,658.037527483895,659.976828650206,661.992837952548,662.251548457878,667.750386808782,656.732018772833,663.575861106814,673.441689308977,685.015584329933,685.300442283852,697.266120055384,712.80873011227,699.040878831027,711.889596256231,715.674566480676,728.338571829568,738.501343530918,745.567659254215,751.425204979273,705.924508554591,679.470546903784,695.085835306191,710.901622580907,767.844837457883,781.593817165032,796.997078738741,813.680417504895,825.517052489911,838.545204501186,823.771790884564,848.32622354752,805.318748192681,827.212051542077,822.390954748291,813.536357097861,801.001449129463,880.498891606632,926.418037883438,956.92670605961,965.758543638647,971.097157175388
"CH4","mdv","ktCH4",1.03077150527254,1.08338502566852,1.12753311111517,1.17622565488327,1.22905174746633,1.28406518631754,1.34077132327802,1.39831472906697,1.45968594127641,1.52446988076337,1.59633597972995,1.66351125904699,1.73446945970363,1.81084743368054,1.89438477522577,1.98559571509211,2.05476895274318,2.11734895029822,2.18031077281846,2.24435234799442,2.54834751506239,2.59912057299864,2.67801914581668,2.698280481862,2.73275819028451,2.75310841638762,2.83496685968762,2.92061325956434,2.98455310118109,3.09742342200446,3.0684791245965,3.20308838379757,3.37510178352668,3.54020580268776,3.74124555895436,3.83745995109578,4.09720390180777,4.26255051050942,4.47326570795721,4.59383175089621,4.81105652536539,5.00853566898389,5.19213408309507,5.42170313873361,5.62339813882085,5.87120106104617,6.01691767490193,6.1998633272494,6.39498596217828,6.57492253838304,6.74125099631469,6.91590662580968,7.08294549401767
"CH4","mex","ktCH4",2701.23858238426,2753.26651633327,2809.38797762948,2872.75452673041,3005.69704710752,3153.95143205873,3262.92152551307,3388.02823909121,3533.39927971604,3669.29405496242,3918.81118614573,4121.08327265893,4300.44899742846,4350.38445731186,4411.04817619162,4515.50224964599,4508.38837908721,4513.32974820011,4541.55381820553,4674.339866787,4705.32902362933,4746.01020323529,4719.82659491478,4870.69847030075,4877.96684245737,4933.08978120845,5050.54227940737,5276.71915627514,5368.19628911793,5266.51106513258,5394.96610224488,5353.98296273593,5392.1242091171,5535.55060759352,5533.11617708551,5601.6092490212,5774.05698003442,5843.41330924189,5967.61317372972,5919.86003562607,5918.33394506627,6003.25994840316,5916.76713625447,5972.25271906966,5955.10384617585,5950.65517245828,5950.25163343018,5923.96953014109,5972.37766503176,6040.06594257019,6103.66133228967,6157.48714123825,6201.28730901075
"CH4","mhl","ktCH4",0.077850095088883,0.0782234933260071,0.0807464539356073,0.0836103968159251,0.0862889904289863,0.0887652561477767,0.0912012924516013,0.0934380407306218,0.0958956277736234,0.0987910640437582,0.101980480094819,0.105387635732242,0.10899496113395,0.113022652903035,0.11703440595127,0.123932885166623,0.129099013111783,0.134153231680195,0.138538095342629,0.141859078223881,0.188051372788933,0.188162004009672,0.187733957576799,0.186650274959785,0.184208296883196,0.175456292729567,0.17270940254162,0.170078646434733,0.168499759413316,0.16605112008542,0.152792348667753,0.151495821749202,0.150025069983536,0.147837538701414,0.145332688207161,0.142835631529768,0.141911135313815,0.140105730474569,0.139646837862799,0.139063400979873,0.138732095470577,0.136529862551946,0.136068247206577,0.135114414928727,0.133516433214664,0.133957664742184,0.131869725939593,0.130637778345324,0.130423426587119,0.13007180286357,0.128823682736405,0.128461976963729,0.127772492850441
"CH4","mkd","ktCH4",82.0052612946422,84.2052857109516,84.7363359837181,86.3185847311024,89.3477478547941,92.29774981349,92.3152368680243,91.9879814601919,92.5896559361582,92.343301558748,91.799892530986,93.6651359119599,94.9291687490749,95.5696108972185,95.8090696815899,94.8290838587783,93.507667404791,93.6999638143025,92.8170009295979,90.5457170653689,91.5453355422687,89.4047540060632,81.0016901204146,81.0284307404958,80.1177842814696,78.822470264976,79.7515406038998,76.3507691772084,74.3858966567375,70.0449626652478,70.598174916785,69.1095669192654,68.1696891761848,68.5845857368849,69.1380590883794,67.710160405985,68.5762884897025,68.2025180672343,68.6388007947849,65.9868114327728,67.02785650654,69.3736321998671,66.1984426135331,64.7799768217031,64.9417607164052,65.2999418358456,65.0553061238986,66.1375893274588,65.0033794956902,61.0819744090122,60.1665857445599,59.8806942831671,59.7744588182567
"CH4","mli","ktCH4",311.413467559425,317.56871425967,281.888048315233,263.704556026481,242.090234344129,261.168534870669,269.547020548888,273.926421246786,287.586539914716,312.103802379787,345.220683409522,361.908047968871,377.456617741821,337.093555836122,305.284866131928,285.565408140625,294.249545055023,296.889750492819,311.575116321422,317.768539550054,333.608950044979,333.591938566698,335.161416477723,341.204733937291,349.435886667968,361.267612471656,370.907014543754,379.960080495975,394.384599871483,412.391026933191,431.006599360765,452.323358137792,481.739188857011,507.361299019586,526.774634578459,554.941448367682,556.443256497904,590.905937375508,619.191723687495,644.111621906171,677.609370416133,696.360332570491,727.82342928753,741.87601056028,768.913490191863,801.290520101602,851.461289071779,894.894627902769,936.3459286079,953.961977993498,984.348681163364,988.687698774097,992.910995539205
"CH4","mlt","ktCH4",2.78333788196453,2.86111799230375,2.79839754386032,2.859696225476,2.87807318310843,2.9640131997834,3.23837656505749,3.28233935019258,3.21308559269656,3.10778715282966,3.05394632984082,2.87380464430166,2.99375767652487,3.18085847180908,3.38358440013437,3.39052591723803,3.65534432006557,3.7891784816124,3.87572664301193,3.95871381889499,4.06577803831423,4.25534260082358,4.41051537478634,4.53848091102273,4.5960542878269,4.69081429240765,4.77186979006687,4.91396198129335,4.94174564959597,5.09858861200368,5.0315574000451,5.05032208780393,5.12490129206816,5.18405062023659,5.33092782138453,5.49855069787241,5.9677423219096,6.34662499676897,6.52391686498927,6.98479997060205,7.23599688994874,7.96501175433007,4.97552201996817,4.82693668561732,4.84801770308497,5.21367187344085,5.50498679692154,6.4642762426459,6.47059252646666,6.75290141765917,6.76308520051562,6.80868324248854,6.90160693044943
"CH4","mmr","ktCH4",1481.60007357447,1492.68013265189,1474.51994140372,1556.91872601114,1565.68425574697,1604.11259351917,1602.31008182008,1612.44258778612,1657.47327936908,1597.79896307648,1680.13583476514,1713.30591397311,1703.94068850375,1738.78019935148,1751.83944571055,1797.49723609035,1804.1810266444,1791.70304390933,1810.21545665415,1791.89613171686,1792.93375273424,1767.2805928387,1866.74886067626,1923.47484151823,1972.34319294125,2042.83189628012,2025.52910073868,1991.33813455699,2034.05121363594,2190.9748719532,2254.01324568652,2300.41172739967,2330.00213720452,2405.83456401279,2490.12419753885,2621.64476588466,2760.58225078923,2821.11742905393,2851.87179335989,2866.83090955078,2908.88761906032,2863.39252476111,2850.51179873884,2891.61158310282,2967.38477567825,3057.10299504352,3124.13519408539,3251.81654918815,3288.14355668952,3309.63300006882,3287.65434293354,3286.39360153707,3289.96048759735
"CH4","mne","ktCH4",29.5677534531328,30.1352923164465,30.5748822647447,31.4709861697157,32.988433991159,34.2456444629556,34.1591160665879,33.6823604156093,33.5112345473818,32.9804280192619,32.5653036201856,32.8167288347217,33.11825473531,32.9758036519123,32.9760721165036,32.2697948244283,31.3894214426112,31.2221886207467,30.404929586211,29.4100055069308,28.9288717031513,27.9676892801896,24.6716634861822,24.2640015806662,23.3945637920373,24.3898357694189,24.2927381856207,24.1198120900887,23.8799174927284,22.3866093767988,19.7031903363475,18.8306720702771,18.4519647595068,18.2361503611598,18.2001842919687,16.6631931541381,17.6744161782479,16.7705586724798,16.2897373078019,15.8603658714647,15.315343689092,13.858520556117,14.1288694012511,13.9975733125942,14.2238905920005,14.4275486115513,14.1433103683294,13.687740362427,13.2156861811269,12.7553297880938,12.6650135069797,12.668967356656,12.6061609211953
