"em","country","fuel","units","X1750","X1751","X1752","X1753","X1754","X1755","X1756","X1757","X1758","X1759","X1760","X1761","X1762","X1763","X1764","X1765","X1766","X1767","X1768","X1769","X1770","X1771","X1772","X1773","X1774","X1775","X1776","X1777","X1778","X1779","X1780","X1781","X1782","X1783","X1784","X1785","X1786","X1787","X1788","X1789","X1790","X1791","X1792","X1793","X1794","X1795","X1796","X1797","X1798","X1799","X1800","X1801","X1802","X1803","X1804","X1805","X1806","X1807","X1808","X1809","X1810","X1811","X1812","X1813","X1814","X1815","X1816","X1817","X1818","X1819","X1820","X1821","X1822","X1823","X1824","X1825","X1826","X1827","X1828","X1829","X1830","X1831","X1832","X1833","X1834","X1835","X1836","X1837","X1838","X1839","X1840","X1841","X1842","X1843","X1844","X1845","X1846","X1847","X1848","X1849","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"CO2","brn","biomass","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","brn","brown_coal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.222629142,1614.782142,1634.205151424,1589.377862884,1729.70783402364
"CO2","brn","coal_coke","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","brn","diesel_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872528699242864,1.74505739848573,2.61758609772859,3.49011479697146,4.36264349621433,5.23517219545721,6.10770089470006,6.98022959394291,7.85275829318579,8.72528699242864,9.59781569167153,10.4703443909144,11.3428730901572,12.2154017894001,13.087930488643,13.9604591878858,14.8329878871287,22.249481830693,24.3684801002829,9.53549221315418,8.47599307835927,8.47599307835926,6.35699480876943,8.47599307835925,8.47599307835925,8.47599307835924,21.1899826958981,15.8924870219236,21.1899826958981,3.17849740438472,58.2724524137198,41.3204662570013,41.3204662570015,47.6774610657707,55.0939550093352,70.1313439347266,66.9435555740572,54.1924021313796,66.9435555740572,66.9435555740572,73.319132295396,28.6900952460245,44.6290370493715,63.7557672133878,258.210857214221,181.703936558155,223.145185246857,255.023068853551,191.267301640163,207.20624344351,188.079513279494,194.455090000833,229.520761968196,248.647492132212,255.02306885355,277.337587378237,350.656719673633,363.40787311631,382.534603280327,414.41248688702,478.168254100409,551.487386395805,449.478158854384,404.849121805013,376.159026558987,379.346814919657,408.036910165681,449.478158854383,481.356042461078,478.168254100409,592.928635084506,650.308825576555,685.374497543919,723.627957871951,796.947090167348,946.773143118809,994.58996852885,927.646412954792,921.270836233454,937.2097780368,828.824973774042,972.275450004164,975.463238364833,914.895259512115,819.261608692034,761.881418199985,787.383725085339,829.511696513063
"CO2","brn","hard_coal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","brn","heavy_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.855720496212,116.158610913329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","brn","light_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35957379752872,2.71829278600524,4.07615696542955,5.43316633580168,6.78932089712158,8.1446206493893,9.49906559260479,10.8526557267681,12.2053910518792,13.5572715679381,14.9082972749448,16.2584681728992,17.6077842618016,18.9562455416517,20.3038520124496,21.6506036741952,23.0032379764183,34.5042624837867,37.7899486549619,14.7872862869768,13.1442544773127,13.1443299669433,9.85836070965332,13.1447074150962,13.1450093736185,13.1453868217714,32.8645993988874,24.6494403505669,32.8674302600342,4.93036931650837,90.4063312611611,64.1151595356327,64.1212758942267,73.9898950785043,85.4999707925797,100.207013347927,81.418198345191,103.33848251505,118.995828350663,118.995828350663,159.704927523259,187.888150027363,187.888150027363,222.334310865713,231.728718367082,253.649002536942,294.358101709537,325.672793380764,360.118954219113,397.696584224586,410.222460893078,435.27421423006,454.063029232795,460.325967567041,482.2462517369,513.560943408128,538.61269674511,563.664450082092,607.50501842181,638.819710093037,667.002932597141,682.660278432755,651.345586761528,654.477055928651,654.47705592865,663.871463430019,682.660278432755,688.923216767001,685.791747599877,670.134401764264,688.923216767,729.632315939596,748.421130942332,767.209945945069,792.26169928205,823.576390953278,895.600181797101,911.257527632714,933.177811802573,945.703688471064,955.098095972433,955.098095972433,951.96662680531,958.229565139556,895.600181797101,861.15402095875,908.126058465592,968.239505418866
"CO2","brn","natural_gas","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02795531807218,60.3354638168662,35.1956872265052,75.4193297710826,221.230033995176,251.397765903609,316.761185038548,407.264380763847,85.475240407227,0,0,0,0,75.4193297710826,70.3913744530104,100.559106361443,1608.94570178309,356.304798097652,365.347024584926,371.280985698557,368.186164487161,374.120962654118,365.355420474395,370.953602389602,362.24564327386,410.226238828293,410.231449082528,419.27300049793,377.230064782779,404.293789243246,410.568065035969,368.174232151803,445.546599419703,395.282500318473,403.779754080112,392.423518434079,440.176859380188,532.973146794079,254.0769,254.0769,254.0769,254.0769,254.0769,254.0769,254.0769,254.0769,254.0769,350.120100000001,483.8064,580.7472,699.6792,769.299300000001,785.7366,794.263800000001,1068.2562,1124.1879,1156.9503,1198.4643,1286.373,1426.7352,1601.8794,1809.9543,1918.9005,2011.9704,2282.3163,2398.836,2241.9804,2240.4657,2280.2406,2447.0259,2905.7556,2966.2314,2892.9087,5012.5911,4698.1506,4958.5668,3968.74683744,3226.25095056,3079.94672832,3278.18716368,3094.55687376,3148.30525152,2661.0963192,2876.247,2939.7522,3437.3031,3060.73575456,3308.23064352,3380.14105968,3126.42032736,3156.63803546984
"CO2","brn","process","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10231481481484e-06,1.43270833333333e-05,2.16743055555555e-05,2.91439814814816e-05,3.6736111111111e-05,4.44506944444445e-05,5.22877314814815e-05,6.02472222222223e-05,6.83291666666666e-05,7.65335648148151e-05,8.4552951388889e-05,9.2638888888889e-05,0.000100791377314815,0.000109010416666667,0.000117296006944444,0.000125648148148148,0.000134066840277777,0.000142552083333333,0.000151103877314815,0.000159722222222222,0.0001684375,0.000177222222222222,0.000186076388888889,0.000195,0.000203993055555556,0.000216669328803159,0.000229445671692221,0.000242322084222742,0.000255298566394719,0.000268375118208156,0.00028229393808715,0.000296376401850818,0.000310622509499165,0.000325032261032188,0.000339605656449885,0.000354342695752261,0.000369243378939313,0.00038430770601104,0.000399535676967445,0.000414927291808526,0.000430482550534281,0.000446201453144715,0.000462083999639825,0.000478130190019609,0.000494340024284072,0.000510713502433211,0.000527250624467025,0.000543951390385516,0.000560815800188684,0.000577843853876527,0.000595035030898433,0.000612389827788301,0.00062990824454613,0.000647590281171923,0.000665435937665679,0.000683445214027394,0.000701618110257074,0.000719954626354717,0.000738454762320321,0.000757118518153888,0.000775945893855418,0.000794936889424908,0.000814091504862363,0.000833409740167779,0.000852891595341157,0.000872537070382498,0.000892346165291802,0.000912318880069067,0.000932455214714296,0.000952755169227488,0.000996690727695498,0.0010415309429332,0.0010872758149406,0.00113392534371769,0.00118147952926449,0.00122993837158097,0.00127930187066715,0.00132957002652302,0.00138074283914859,0.00143282030854385,0.786455259177187,35.1289228784434,56.0181057115605,75.2305130949356,88.7265903628611,91.4805792968868,116.479961208904,143.393130235258,159.143820381141,178.079091720288,123.907059429981,80.3205856424878,120.446099793413,160.375372478771,59.795113305845,59.2363257869259,341.43748349938,530.250611731551,687.860062020941,815.529892866343,983.518614609775,1003.9138453059,966.735656350182,948.794470050523,1038.36696559505,1113.6938681801,1091.33774077504,1030.1760859319,1065.91705519414,907.634564167781,816.847867037583,753.094462026583,683.626127858424,704.193156308756,780.615307560652,934.139199564228,1012.09768746465,1184.41377466595,1211.28258581966,1604.63660015315,1450.43216599868,1798.44763491935,2167.99225364802,2104.27684712062,2105.00629393998,2376.67163151536,2422.47384612657,2551.17074195054,2157.70552454045,2535.85642856043,1914.80255832154,1986.83868441114,2003.87796580355,1731.29880387111,1671.19631343994,1642.41313145518,1422.65237074199,1456.65361835732,1379.61170733578,1467.36935157204,1699.58364883903,1663.84849928669,1632.02866696527,1674.22735083684,1845.80293179548,1898.40078895666,1966.8607024022,1275.45586741503,1381.12907633419,1690.86676351523,1635.47309255112,1346.86355351905,1802.40091897433,1284.24272918524,1264.51827935392,1755.84473403477,1562.94872944743,1882.81407836538,2697.82046474928,2700.38962000344,2821.37154837938,2477.10836836002,2604.40857576462,2411.34793347404,2129.21854899792,2565.51628741204,2737.96030123213,2564.52086786541,2002.75663729743,3308.40439661398,3370.21840802316,3099.16110343509,3131.85022733667
"CO2","btn","biomass","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","btn","brown_coal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245428262088106,0.416384271255606,1.69369241022754,1.53840437261539,2.95776554973077,3.92030886998863,8.97222113866995,31.4598699380455,20.6743372437974,3.52237400383561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","btn","coal_coke","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043923856954465,0.00399959402424797,0.00437045509639648,0.00437669860367706,0.00414572262865215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","btn","diesel_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05167946894708,1.13756885737381,1.03603201610006,0.967151774498539,1.33745570300577,0.962129586013075,0.942736429700427,2.10371614098913,3.44681933058331,6.24588640203996,6.01628591465038,9.88661367974094,10.5474105091311,10.9526988611185,19.5767245923704,24.9721738230157,22.8761303885585,24.6221346375339,25.7435116176838,26.058882385409,35.3566503408398,36.1299429242636,40.6860876948124,44.5459070038151,49.4067422808892,50.018687682253,63.2258354785017,59.8399834437227,60.9426588049485,68.9062419049365,72.0917626618926,79.6453302848597,83.4971223296066,92.516245266135,105.070077727707,102.5147554923,112.425397354863,101.923016082813,110.431660895318,125.066823353338,168.007086501669,172.435492491721,175.834282461719,160.863324004953,170.307247899361,172.148948339922,172.239593816253,172.358271282394,184.940539744132,196.616886391968,180.212348973595,193.708163794212,186.552618215118,196.533880361579
"CO2","btn","hard_coal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14694530390215,1.08628370100458,1.05213686387907,0.715148199881052,0.830679260383765,0,0,0,44.6472457492032,47.7107211132646,0,46.7813411530941,47.8798466559566,56.0842886454216,36.7734757385801,65.0549009023719,68.1082691766103,91.3861833662236,114.681352289759,103.264014307153,76.6295777402593,157.49755944716,130.903305591073,151.084012380586,100.95997400459,23.0956267865083,86.8500060109235,78.4342077457535,67.1259048388075,66.8684070959854,42.6723654129183,50.1307075529135,70.2878949455867,55.6925943557927,57.9971155015496,70.6335731174501,60.8009495622205,69.1740430584708,82.655491761149,89.4922378268947,93.025836917055,92.5649326879038,92.1040284587523,88.6856554258796,96.5159239586444
"CO2","btn","heavy_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21038926424731,0.982508570468921,1.1421095548881,1.48114749955213,1.81456837796551,1.47973699999696,1.54318276729833,2.7870672948448,3.66973957117315,5.70430910332196,6.09552928269543,7.10625925853454,8.65797741078914,8.21420510878362,18.2249558014245,16.7474468646165,15.2148172097165,15.3729652385546,16.4937970541744,15.2016151250256,18.4543410052669,19.6586715303068,21.9030715230968,26.050873537376,23.9658225537369,28.286277323101,32.540945893823,30.30578451182,36.5296550955213,40.4930524788313,45.8892639220762,52.1203384501723,58.1276908123681,65.6742320735647,61.1300848720672,60.7959796096402,59.0221638876496,53.9077397068343,46.3064732695028,47.4972377659684,52.2851102729813,56.6495652139829,63.9236338990469,65.9625773941028,70.0404643842142,76.9838935835938,79.573902888124,70.6466367746361,78.5268778501224,72.9060065934819,64.6951260323113,62.105116727781,59.7906403279879,63.0120695546773
"CO2","btn","light_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25710861039982,1.34369887244508,1.36302377924557,1.09357726750687,1.0016630715634,1.05321795767747,1.03122258424804,2.18367399142505,3.54208178306369,5.88088545111068,5.84992708843873,7.64762705288146,9.29638787340226,9.29370927717054,20.0292021403629,18.8422826350315,14.8605725957793,17.024062736608,18.1685533125986,18.6202073328256,25.2151343370057,25.3017708353549,26.8870164756634,30.5626999518657,31.717021756939,32.2110283334666,41.7118268324091,38.2929595357512,38.8366361349428,38.4513547094951,36.8955154187093,41.8302716872516,37.4317192557502,42.0634981522673,41.678012573717,51.5707347771023,53.108893680701,51.7240550188453,51.1586102381984,59.7267598296438,94.0127338951614,129.777052897609,105.426678296321,114.221395985273,114.221395985273,137.692298817666,126.204198836472,137.197595947662,148.24596004441,146.102247607727,147.751257174406,153.192988744445,147.476422246626,159.299520371429
