"em","country","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"N2O","abw","ktN2O",0.00476978304037877,0.00486699222595232,0.00509715220993355,0.00515208501571554,0.00508670473575616,0.00541635664484289,0.00605729992407289,0.00593850705799163,0.00606805404791603,0.00616253033196315,0.00666527151495552,0.00691252755060111,0.00712894795884858,0.00675389399907789,0.00822751439991388,0.00862620144436939,0.00775695826851352,0.00849124040535066,0.00915497309105417,0.0106207209955999,0.016511071359084,0.0183408201052284,0.018504341139664,0.0188703114776124,0.0207761074789435,0.0229030819474421,0.0174880124771717,0.0261343387446823,0.0289354961684119,0.0302479182944861,0.0200276458190221,0.0202191865352018,0.0211069738416548,0.0232575074464205,0.0237958034522679,0.0256687429315492,0.0280133238153573,0.0295679263310984,0.029389757008844,0.0316655859138428,0.0311078918253552,0.0211527957394366,0.0290869939346987,0.0309325847339605,0.0294230191228231,0.0298571896005686,0.0299671488679578,0.0295464692003534,0.0298083081195286,0.0327913059288087,0.0286219994727367,0.0302833302875056,0.0314596570521869,0.0318413215402432
"N2O","afg","ktN2O",11.3580705127485,11.257264668507,8.35908113192359,9.38570110167977,10.3081329554921,11.254280908641,11.5887372359513,11.4593761824792,11.2190410379071,10.9293488176038,11.0978748311332,11.038356194335,11.257248593365,10.5831817665002,10.0258297185334,9.27828610846959,7.81888497516544,8.50049461397105,8.99522165547701,8.99040458309347,8.96907911223281,9.23673626914119,9.0888894756187,9.10561616455786,8.51273943960937,8.92893646390704,9.70270421686535,10.6750663856284,11.548066823026,12.6560410279076,11.2236144501552,9.92059502755014,11.1878986982186,11.382074540761,11.6080717970805,11.7222365777673,11.4025810481426,10.9610309772692,12.4714619157217,13.0020281294777,14.6563834412762,15.5037254537169,15.141630368255,15.1583755620638,16.1078125589396,16.319255404182,16.2744256356905,17.2044598123535,16.9020494699313,15.611545723118,15.3449182037546,15.2140659451339,15.21306246399,15.2615438627773
"N2O","ago","ktN2O",5.93961091282107,6.41911637264975,6.66685089029232,6.75612156409384,6.85364616661277,6.85970274845067,6.53034713147076,7.01676936550878,7.24591957375326,7.48073398535372,7.69939313215652,7.72352932758247,7.81175584214437,7.96389143698231,8.10362735318437,8.46534248594986,8.41482133661942,8.30039045983688,8.23332485436052,8.23016227665972,8.05762630174479,8.18970467774906,8.35442842540553,8.21128876011379,8.08716949587963,8.12451157517403,8.75354024537926,9.2428524284676,9.85565118604324,9.97779814410583,10.3256346260617,10.4356116711257,10.6155313902872,10.7475225768567,10.9029661890101,11.4544547204917,11.9569031372938,12.3977028005042,13.0115432524639,13.5537860201182,14.2076126386308,14.6752021119357,15.3096036992045,16.0226589114309,16.8502464766711,17.3687413242094,17.1094164736929,17.0440988148192,16.8928881456949,17.4510278544923,17.5202224153779,18.0995365391862,18.9725857266088,19.065789990663
"N2O","alb","ktN2O",3.16882936493684,3.33587058752724,3.35230999373189,3.45874797420534,3.54599208012984,3.54528730558133,3.87189359300692,4.05724082345459,4.65075043540685,4.73563009875781,4.78615894293096,4.84486265115174,4.81921772769707,4.96873982936629,5.04492466973984,4.90671080532678,4.99313986611409,4.98835113473977,5.1890412647919,5.45646922329983,5.36894528706901,4.19808639958975,3.89663865215245,3.99043569039366,4.70736513293437,4.68289061543633,4.22591948673997,3.95385924299505,4.1040090291352,4.13682912435254,4.31792265233126,4.2149968838524,4.72563351759836,4.77354773783162,4.57767229965454,4.61790440674833,4.49099879026315,4.31125042218699,4.13721868256176,4.08860313620189,4.05526969851453,4.18786504679993,4.15987628178323,4.11422912991056,4.1851655117437,4.32375277518043,4.42193908711594,4.30787444121812,3.97366667474447,4.0605989558288,3.67833038386315,2.91967631307682,3.08555549774907,3.08641042385211
"N2O","are","ktN2O",0.623852308086887,0.749224452018751,0.825782081232251,1.01152583790503,1.04846885575318,1.06332360882591,1.20273018491685,1.28233689030088,1.48411008115467,1.35087889881384,1.6322188011387,1.66436766472697,1.73749321149289,1.78208170998226,2.02054802094181,2.06014710942423,2.05611821480442,2.16125791687673,2.21994186792658,2.52577188149269,2.65528860090152,2.9848109446221,3.08099466446499,3.28304362984326,3.56742543215083,3.83812804428101,4.07534584056164,4.26183837160571,4.39510171871277,4.57228611099534,4.36692636120158,4.74908281619385,5.20169480199543,5.43296847275264,5.51374576237229,5.83705713061654,6.03361435343844,6.46752416737035,7.07750390395677,7.47097390246257,7.89165065705988,7.88279861322731,7.98822854252328,8.57604466601894,8.52127303699053,8.47370708898017,8.63571167998797,8.65370024967126,8.35523916774646,8.4711048551431,8.39390765786859,8.66701176734189,8.97304748836173,9.06112564243847
"N2O","arg","ktN2O",104.489550456356,106.57846451907,110.10895875013,114.334001581658,113.142508282933,114.458306760205,116.919040068609,121.062652616793,115.287812269856,114.390332266737,113.039632071683,110.790321340893,107.745262381326,109.736985981677,111.252881271712,110.127096665307,107.879230611552,105.788104397053,107.144100275257,107.218613826398,107.532101530403,106.79761702664,109.161835876621,107.904243098529,111.524104022041,111.368348571801,113.248468020968,111.490766772099,108.296967863501,110.308095441668,108.946701766708,108.86916366545,113.690940706359,125.135465394995,129.426596183814,127.339569126311,132.940328638305,138.322907771374,131.799641659147,120.047878699537,118.967477701516,119.980219121022,120.679564373998,124.43336820417,124.863599865614,120.349758307227,128.532799051367,133.10851018432,136.752906274472,139.627793714625,140.082130100384,144.905469048065,148.659351530003,148.839056320486
"N2O","arm","ktN2O",1.81632515276808,1.9306936775849,2.02005699045483,2.08913499281574,2.18594964332616,2.28706260410313,2.30039303074393,2.33503480824899,2.40796185873113,2.45908945491182,2.53467589422775,2.55502746583883,2.59944613370886,2.66462937203817,2.71186047194551,2.75214687338789,2.77982214224023,2.83490530786854,2.80462125763249,2.76175211085504,2.9041316073053,2.776294598141,2.57466744473182,2.09716734196618,1.80113048077989,1.77275064592753,1.77809627221005,1.76393939570602,1.69080921616611,1.65460616083486,1.72487271038827,1.71309862003857,2.00116203088592,1.97597165721824,2.11088109316209,2.07802863410676,3.14895577866464,2.71868092662731,2.64120120094171,2.80304957081065,2.5797091541262,2.73777989406848,3.30094132576706,3.52305040282394,3.40374131133909,3.75173821553127,5.47357479503622,4.19049778056648,4.08578769482294,2.68929294860402,2.79628477614746,2.73345678814922,2.55331340296229,2.55651143104466
"N2O","asm","ktN2O",0.00241911023364973,0.00251799819820737,0.00250546213684308,0.00255033670576743,0.00249208074979962,0.00262979028331998,0.00262287214785,0.00267602635273382,0.00270490302614251,0.00263695547697872,0.00281590260561913,0.00294942883561143,0.00303209083389387,0.00310445059968151,0.00332050321261217,0.00337257141111033,0.00361213038318769,0.00377452169854469,0.00398686385641145,0.00423230317173352,0.00579926813169713,0.00950666510392524,0.00981010340626199,0.00997640038797785,0.0103188029246341,0.0104474913967428,0.0106385617653652,0.0109880791675443,0.0111349776976874,0.0108960035950778,0.0106365136985508,0.0122515442800182,0.0119517142054269,0.0122800565825301,0.0121972073954543,0.0119978952525347,0.0122262278328253,0.0119699763267266,0.0117775632912068,0.0117350602138395,0.011554442822394,0.0107313664055651,0.010898980202148,0.0110367541539208,0.0110545088596643,0.0109515961589958,0.0110692522853618,0.00904579483894419,0.00907384679111655,0.00918400269475575,0.00898366301015994,0.00910373299994607,0.00920916718265644,0.00928158518773281
"N2O","atg","ktN2O",0.0295324635847835,0.0305449157390468,0.030522876501385,0.0304943581230004,0.0289446849923787,0.0309115859442181,0.0301843246422117,0.0313737520191338,0.0354708207710122,0.0411825739280794,0.0455336405153499,0.0450125346053966,0.04896160649124,0.045722826432596,0.0475580466091217,0.0511698341029665,0.0518451685552581,0.0524421127143482,0.0531145529057564,0.0498732948465519,0.0523121031972268,0.0528219181299982,0.0533326569972658,0.0539267819884677,0.0562645153298182,0.0580414027017297,0.0585803995784839,0.0611767153828353,0.0631248665520824,0.0647364510228041,0.0565874085717037,0.0576719946427457,0.0594338747245811,0.0613885796499451,0.062386418137207,0.0640792297274711,0.0660831947411543,0.0672249880235332,0.0677785357462925,0.0699177042239145,0.0528083624793945,0.0483633809694053,0.0501149239097245,0.0522337799946946,0.0530418389477317,0.053080408349977,0.0547031317134202,0.0521188134885381,0.0524947684636129,0.051977996889836,0.0476341497064629,0.0482551119928471,0.0485127188811449,0.0488771539466999
"N2O","aus","ktN2O",20.1808303229386,20.6051326324146,22.5565558009487,23.5538182292226,24.9888173536577,25.0938668522425,25.628785784003,25.4410465407749,26.528484432175,27.0464588107308,27.33765246853,27.2422935669974,27.7771404349647,28.092629112663,29.0702485164367,29.6036612876196,29.0120585859525,29.9654995594295,31.0004505897824,32.9883694096196,35.1480184869143,34.9823568467732,36.8304388170312,40.0301584717226,40.8683540319883,43.2123295988116,47.5130873957733,48.3540138073481,51.7864216179013,53.2328977238218,51.1483737658336,53.6911533248116,53.1226202649549,53.0460969671881,55.5170812065305,53.6370376120259,51.5858258975667,51.5693366542368,51.9922094032705,51.752740512535,54.7275800946308,56.0129935921371,55.8122239993675,54.5912935291345,57.4102686405665,54.8366920691074,57.7601087826851,58.8626034786003,58.0660034587374,57.918404474556,66.1664386654595,71.2799184372353,68.4531834246987,68.686397836166
