"em","country","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"CH4","bdi","ktCH4",53.334686061193,53.776870805491,56.2202799020803,57.7050735916683,58.2557198613496,59.9461340611985,60.2055898709893,60.9324283792958,61.61449320199,63.2888307951632,57.2875565209941,52.2224076311483,53.21352127499,54.0886872485925,55.7075709357444,54.8701679221817,59.8737505688357,59.5529579437274,61.2055272313921,62.324073118501,76.84890000296,78.83354378345,79.34698611084,80.1601637975219,80.304667391756,83.6156846789444,86.4158120589826,88.0452123940761,87.3947031470939,73.1181356843349,74.5177734897168,75.8843966435156,75.632055953605,77.6459774311446,80.5304925076179,84.1356854433067,87.5257717780237,90.4255880251267,93.4950148633813,98.1764748776492,103.77159613712,107.837772449286,107.769050074591,135.91807802999,134.708635729216,134.396764079672,141.948849801622,154.180973182751,155.18608620167,146.769554485594,143.92522802979,161.754006059334,166.279225048445,168.133873871034
"CH4","bel","ktCH4",485.322672618458,489.957534639578,486.316770028508,498.20924336358,505.170384251029,504.461598215028,501.573191657866,503.022940859079,495.450690321892,497.719355229605,501.044647617123,498.889037094083,496.0661713534,493.711359980468,502.655257953912,504.728391544384,491.269259704534,483.769932148176,463.400275246669,462.694793205106,462.604358032932,457.530938432539,453.008126329058,449.920601284178,454.324396879367,455.442134466428,446.501841044621,436.80663979129,430.583087648701,425.722350352212,410.913906460724,396.056011196879,382.656026173649,364.963925413073,364.919748015933,356.740075214301,352.525173600571,349.451669287024,340.294443949411,338.238016649887,342.972967957432,334.707973297284,334.702865428093,338.552758652446,330.927029770177,334.044786803458,335.746716539149,327.99076298032,328.261239499362,323.481458757349,320.00993888236,319.954900780969,308.665436203671,307.473578147963
"CH4","ben","ktCH4",64.4829325729236,65.9037222426193,69.0240237325391,72.6376511624671,71.9195304352911,75.6779537302741,76.9615909056858,78.5910592680196,80.3729444458853,82.2199933412858,86.0692859134545,88.3926489484122,91.1225123953054,87.9934156186363,90.9235258379142,93.7901535521654,88.3316195772613,89.3092363387775,90.6998990412244,91.3194858339518,96.6576751230572,101.205553587347,103.893083140193,105.309692111942,113.02604455967,106.568007188854,112.421974171739,113.51920159889,114.451006350949,120.774644126328,121.953789948665,126.509105134187,129.621859364625,132.437425797795,136.275073812135,138.994697178771,145.803086057638,150.107898687336,154.243174677785,158.932075167014,173.632990276716,178.965905571176,183.790013771357,195.712737650076,199.999003498337,205.08123014984,211.146679377217,216.786996041093,224.109055758892,231.921086880208,226.837766004582,237.632414175911,247.655533492962,249.985606729794
"CH4","bfa","ktCH4",170.681715317482,174.258927861212,168.227703302279,162.398520920253,166.55473100227,174.221974864501,179.407879236084,181.026272010949,187.516509080146,195.47778149191,200.806234216013,208.785426905404,213.447984033608,218.606486859079,225.958279839718,252.159957680795,257.156782109099,263.414204970888,270.806563187929,277.406879307509,302.393692776024,313.496518517503,321.381782809515,329.0957225586,338.532468997827,351.0981347495,359.697430214682,369.860240321704,375.746113170074,353.456568352182,360.887915008802,404.643735991468,410.982763861792,496.278786034598,507.410115747833,519.648199231407,531.149142078172,542.394898997651,567.518801181459,584.689827077078,609.032294096292,622.545929206543,635.428331377854,650.2997101532,666.774813004146,680.081017476178,704.142611928341,717.034913108962,731.180182431205,752.840020676791,659.133865746326,777.035366063039,775.836798338602,779.771886054754
"CH4","bgd","ktCH4",2060.19188664728,1993.40059139186,2030.02421687226,2030.44287310965,2045.72909790294,2127.67715920857,2123.98748516053,2168.81147049287,2313.76705918454,2381.32121913871,2079.12031134802,2118.59761994202,2158.77531320662,2101.20303623509,2152.30923313152,2218.57306013809,2270.50234250963,2263.17721604195,2292.54130376525,2352.16831292695,2371.90381166464,2359.96090891816,2382.23643839514,2380.91778606931,2430.8909132973,2480.16667683899,2505.63208134564,2545.76665755839,2551.74117289429,2645.23962612069,2683.169261517,2690.68022883896,2734.2606767228,2762.62458993728,2741.83460174358,2799.10605839905,2841.25571286266,2873.73407174926,2983.84142195824,3027.08634266397,3079.67498121392,3106.01461089378,3126.74611025148,3148.86996589669,3177.05294405557,3198.36944224931,3192.56391338679,3274.75333682443,3276.46190317611,3291.56233823024,3289.48449372614,3338.97198023281,3360.06350626739,3364.70752083103
"CH4","bgr","ktCH4",550.710024670415,566.611247329127,577.920170202984,576.243804186992,569.723362530798,598.959941985815,607.00560597948,606.403466718787,613.793646491903,627.224357412395,641.308542282094,637.699261486687,649.740062076107,646.07971933644,648.245694091762,626.450974425935,625.413629108774,621.637095159252,602.42164158455,592.534218385126,553.980000145001,521.523618572811,503.057551207178,463.448661402463,422.727727379061,406.188048468841,398.503913886087,385.185184500174,366.363379276398,351.956009726876,347.293177552294,328.006791974843,339.757516835963,349.120890602426,330.592495057677,326.598877065989,317.845955215685,317.08596881179,312.936920548344,307.186137449641,304.746470951106,313.311618020695,286.475317599526,280.20808047296,250.368079752612,316.053011708457,304.165759064608,310.852775042143,286.691754379637,275.418630891919,276.268989623385,278.331013449777,273.810890979115,256.077053301209
"CH4","bhr","ktCH4",513.302030473856,514.089557656164,475.194123763513,495.842117506674,513.633671463019,433.420116398983,446.473311372319,524.831720410831,503.781818648049,514.489426723846,506.443627768555,493.164667785076,465.832643150906,444.592432042426,440.012981938563,451.745639137011,484.238946902544,470.018500303825,481.059924267886,482.135561115001,474.439754970586,560.970663961507,630.230494761882,655.842449762919,644.773192374988,645.834662791507,671.020744605206,567.607340782376,584.137201528643,649.99333957089,651.412124554473,664.037771398591,617.963630529083,581.993710670394,576.120266804669,574.420167064551,556.164794869283,574.568462217355,637.199187957229,658.627375032265,630.865365564981,637.10045237487,723.321669966208,812.446877351261,833.772193400744,829.79436747651,834.551466824389,814.933006423016,809.172195879173,834.993921203745,835.922842732559,824.077998682027,824.094767936342,825.247219909829
"CH4","bhs","ktCH4",3.44175695602546,3.91401014113008,4.00131448833872,4.11753935214932,4.14050028209682,4.2809136552022,4.39840597087419,4.56593523127414,4.64913151364668,4.78154668200878,4.98707847891263,5.08908465811347,5.24991949315615,5.43507411508249,5.62323704555126,5.79483561914755,5.96863200491689,6.1140771758863,6.28343117276364,6.46292496050057,6.80351570770613,6.87252124956822,6.95222048623906,7.05869890957508,7.2079044183293,7.42793922220047,7.61880731407532,7.73091433806424,7.92630159160705,8.02191236407873,8.18798464493911,8.35467622811013,8.51105474093158,8.63289565592503,8.79682606351487,8.97277899909326,9.17016532233616,9.41348860586482,9.45198509399827,9.50388812664785,9.66532003907533,9.97878493042133,10.160112333172,10.2799954555968,10.4278107809608,10.5264211422425,10.6018847225928,10.7165043011979,10.8387054863124,10.9360479708626,10.9912144437857,11.1131336176802,11.2260168349026,11.3273957340602
"CH4","bih","ktCH4",316.611193989076,323.032886564767,326.994416646475,335.590845909367,348.180381709516,358.764190888869,358.988340947436,358.81829729314,363.151598658972,363.959573069123,361.013193246694,373.892759756608,384.69341121787,394.980089521141,402.883512163703,404.384504130243,402.230522980664,406.221619913637,406.772013298574,399.51291767796,403.582377900375,384.159230399696,267.850225682761,248.135905246636,118.939290308876,111.332072512366,96.7567535879117,137.978856579295,145.933023648194,145.601207035305,147.654744962981,147.627087990404,146.812103235507,172.129155753923,174.392774723395,180.765979217698,191.968016219477,187.502562530652,195.303289403197,181.689213567939,182.321546954105,186.433202267019,175.801858169551,170.613891106735,203.731135438958,206.453597845227,215.150623150933,216.574968799317,216.536508863239,206.986713244274,205.23505888488,188.908081086728,195.675717986958,187.842699049814
"CH4","blr","ktCH4",595.231043383102,613.076377972666,628.512120704554,637.5414230182,651.176834475215,666.155394068563,672.136550427568,673.636436269488,684.989333373818,693.808551669948,699.988025653251,700.433155985388,706.42363758434,713.478203766825,724.425836505717,727.515782430305,731.247862886394,736.351307130662,727.882845060296,730.394593737714,738.797311100197,700.627931208799,654.169634034969,622.090656221662,595.792696454469,564.337582126461,555.830293053924,553.773888263853,551.68253702117,538.717172361695,533.518610594196,533.4016922854,532.45106379995,536.281569315362,562.762899805443,549.16798783919,569.197569866939,564.022684927543,602.962738540528,614.677465853237,635.652091412141,627.992877444392,639.513774542383,651.134833014787,649.389273063777,659.280927198907,659.555763562693,661.266905558639,661.299892309633,666.084883426477,677.335126225477,682.187452544514,674.943843911333,672.961076795605
"CH4","blz","ktCH4",5.56299367962996,5.93602576551678,6.09298184627697,6.26560842515039,6.55373809700658,6.7299934945586,6.83602962265981,6.9285141073617,6.9866171422666,7.07966040511397,7.18103376904378,7.25759033564644,7.36632936116506,7.47531265004196,7.58111754080981,7.61240541561158,7.70975881709145,7.75873509106297,7.94564601998215,8.30728851660189,9.03452114601855,8.98929145137136,9.89732849701686,9.46383505996757,9.6721161385709,8.75663597312136,8.96630535225379,9.56851512754534,10.056277281137,11.0267182067239,10.1879704695217,10.6621821496301,10.7900362969042,11.0127354709929,11.1768037935141,11.2621629376665,13.4577502777484,14.300707303694,15.0267263473572,15.7142454817314,15.589976417013,16.5915290922974,16.0255781667049,16.3861565371693,15.4633470878222,15.7325319665022,15.9323994074562,16.20786201832,16.3942247446699,16.6701314624183,16.6107816840799,17.0360217080021,17.2480506955684,17.4276441107837
"CH4","bmu","ktCH4",0.541907631369593,0.597909674050588,0.604997022744413,0.613256986413241,0.619182964177937,0.625715311801492,0.631286827574781,0.6366787083777,0.640303980870118,0.644344711924653,0.649864959955104,0.653320752969177,0.657345809888878,0.66160946064942,0.665150667330188,0.667438724668296,0.670298429246389,0.676130020986704,0.680501525289506,0.68681811328765,0.698279987739031,0.859867330244519,0.84818243911607,0.862176768043209,0.86689629994533,0.83887096572519,0.829420003505351,0.839880963191077,0.839109681724342,0.842456047316112,0.842459843376217,0.852260450111545,0.85738390552767,0.858472639431789,0.854035750245133,0.864949350848538,0.872466484672892,0.879798411145075,0.884539821915172,0.878843297364811,0.875857969620156,0.856271259223285,0.850532048199786,0.846978962978798,0.862724364097931,0.864019673609255,0.860954584654863,0.858122106504836,0.835599518201366,0.823680780761079,0.816715754194008,0.807545923858311,0.799502969861543,0.797988466707923
"CH4","bol","ktCH4",831.000007435933,842.308821252476,973.910544655399,1038.90976126441,1041.60140792286,981.860362084404,1003.63495288452,930.451879702174,939.814354425601,881.180020650371,845.01037502567,762.747344469651,794.72699799833,811.089428932914,750.951967330562,763.762042334589,698.748035059827,732.209810907773,744.45961312584,767.839182013381,753.244038804726,790.708950745961,828.100224082864,833.423052616915,883.530441170181,655.495544181423,653.582642896893,756.611555752544,662.108511119207,674.713143914059,680.056969493812,635.174774427987,657.083527957588,678.230829164118,704.814635498561,731.985926790524,717.949684073069,732.67919483071,739.194703259542,751.20134728138,761.375579783964,790.783050230318,823.695526398398,854.101980604904,852.208203573186,853.181107876054,853.62489402464,857.388285876988,865.575652347848,869.248529447713,886.283058035705,906.07093390271,922.967817688383,923.757381544931
"CH4","bra","ktCH4",6632.19036869092,6930.38744525937,7272.36633602867,7507.99762803736,7946.72586711529,8277.63740877881,8870.78632310473,9230.36128688519,9280.61758862676,9591.11018567436,10412.2392192793,10591.6768255804,10789.5910605833,10898.0630925569,11433.9798133735,11561.0686514881,11924.7012904107,12267.070759049,12592.793543543,12974.9969994024,12911.8406291348,13238.4071901143,13422.6577606855,13542.0016717077,13842.5184549974,14057.7621570897,13705.0145662031,13998.8741410792,14170.918705262,14451.9933166447,14818.041488918,15166.0139719086,15849.1765100621,16704.901826869,17495.7252600923,17544.5579099252,17543.287054976,17211.0205255625,17330.1552629296,17343.4150322329,17849.1389568166,18021.2139162021,17919.9277763151,18062.8026748445,18222.449705635,18500.9321169653,18671.4790678225,18542.9788488862,18663.6225914083,18789.0524594836,19038.8238744012,19450.5064848766,20227.6785916454,20169.5002167967
"CH4","brb","ktCH4",7.87794554011474,8.24054451959107,7.81143976380913,8.29962089487604,7.96946607856753,7.7358846380038,7.61527373277901,8.37484548813628,8.20334537152353,8.28732973571817,8.64488321036211,8.32303501413362,8.28358184932966,8.16150962107128,9.05859669759126,8.13722144538358,7.68457502797886,7.23813493235926,7.15014759009489,7.28379379503609,7.11092536512466,7.08110167314345,7.25175773429087,6.94427724627008,6.98546855749128,6.99273076114573,7.10750198075952,6.96175322482863,7.11606809621259,7.12722118768015,7.55699590800139,7.1604764849591,6.74869448926822,6.69419333851362,6.69529061140787,6.61359133871309,6.14008876046897,5.96063302479218,5.94686443859443,5.98383490331097,5.85984494131354,5.96557548692499,5.81530286524802,5.70213245305488,5.7436338717103,5.68947441121859,5.67852501101224,5.73597991199332,5.73977914412649,5.76263866241049,5.67483880723202,5.60319420565912,5.59259428172048,5.59840121338098
"CH4","brn","ktCH4",23.5861793698004,23.3475656532085,31.3063258048431,42.7762369751572,44.8057836159022,47.035058172317,57.6298317638497,61.0861759307823,61.3216243121676,65.6491111532526,68.4089838931894,54.6484277984661,53.7170920096682,55.700557490868,54.2033470928266,51.4131407826858,51.9714001874993,49.8402838500639,49.3363393429189,49.9008980983425,53.1469339721418,50.235514933285,42.4214207523307,51.5771797827173,53.2886835612191,52.1082762201396,54.1685694257002,57.8173890655636,65.1770171129799,72.0220344895266,79.7494593556679,94.3350010203568,76.6015544532643,80.3542186394321,69.2235900567118,66.7814810250651,89.8146980719022,87.9230030812362,133.813783621524,100.117575292153,86.4003519479599,93.5493387077158,90.1945317298205,82.2388083541161,78.4674152924698,78.838270169767,74.2253170290106,74.611333257263,76.5159437347374,74.9811316298156,72.8671756797962,69.4504494260617,63.406915750149,63.4725473876485
"CH4","btn","ktCH4",14.1269977434772,14.4705830983352,14.8260252162051,15.1457668874815,15.5015415014027,15.8909001971304,16.3518550318201,16.7495127723965,17.2024226368291,17.577846662107,18.0503135880574,18.6001052860292,19.3932865989843,20.223756055369,21.0850060373327,22.1330596380963,22.6802343812245,23.6891985696525,22.7157822319539,23.0455389294806,24.8573766859871,9.1768156987155,9.07917323082962,9.5261368417749,9.78309672429423,10.1131577540946,10.4620776214953,9.56807974707809,9.35752018674775,9.34770299038803,9.66338554243703,9.59294705159343,9.0688052448459,9.0268943157871,9.18128119558671,11.3096297831546,25.0937351846182,24.7630664346679,25.6842876923182,23.6574490766525,23.9470087090726,24.6646627059564,24.3195672781992,24.3360428317812,24.5996036460288,25.0717062190777,26.2608680269095,27.0843145191773,27.544664190888,27.2965930893065,25.7344309984577,25.1921986727548,24.0070269281638,24.3548012505279
"CH4","bwa","ktCH4",67.2894617313152,69.0138174977997,78.6562830820676,80.8634144559571,87.8481284154791,95.9141379579128,107.681077951728,116.583466030191,110.479385368528,110.378588315827,113.462869082503,117.532097715161,119.182077967938,115.231879959588,111.83869121048,107.340576310066,105.777644040163,104.691083273634,113.825911744837,120.60912048029,130.92977210498,117.751733572729,111.720449059094,104.343297366631,114.612935830334,134.783878878749,121.929309317261,123.919103554716,128.251024793568,135.532783548739,136.951534885858,133.063771691216,116.42228155054,114.018141291658,116.73651994159,122.323987998138,123.204526265693,121.535146051636,126.91941806456,131.671438708792,143.497241089696,137.41695032664,136.468708474652,131.752798280905,117.460989620875,125.704188821514,116.015859622983,105.983125621866,110.544558339832,100.332097105973,97.8048957582149,104.004545848203,109.58196556564,110.400569817821
"CH4","caf","ktCH4",40.6142287606421,42.5178260290988,44.8930675063257,46.5270204377007,48.7767455088009,49.8802969650506,51.6952087627302,55.8009675711814,61.1558592532146,75.5318117467727,80.4974629326408,82.6567240724291,87.7091347894191,97.4749172522506,95.1565688025405,98.463123438452,102.271058409687,103.423033642568,106.658295102674,110.970260436094,116.187355702401,124.379741596215,124.91815378469,125.352108840352,126.903345871317,130.359577918861,131.797219527615,135.488168119522,138.66251664357,138.064122192674,141.17546218967,144.465187391772,148.246486494429,151.441689223947,155.075555991883,159.512864055391,164.138641914808,189.147620524307,188.585678452542,193.673047479936,198.016092914037,212.482168406148,215.280951398633,215.531537793624,217.764888885962,221.01312898436,225.663216102375,222.80607358199,227.623759366916,228.560708409895,234.990121716542,235.14626991409,238.92324739283,239.538187723812
"CH4","can","ktCH4",2994.72315347909,3024.3429213485,3216.66585602751,3422.91437707046,3373.46822920532,3362.2371692242,3291.11058901785,3264.389282145,3215.62951417713,3327.22721231476,3292.50259131429,3270.07638130434,3236.60641026343,3194.05719176338,3285.33199657198,3316.19468473941,3295.45235669517,3326.57737121963,3461.21143529055,3563.3447213623,3524.78541931828,3575.78676093403,3742.27182020514,3828.27844822519,3980.64775671103,4136.46785144289,4246.87024831291,4295.94708861081,4324.22059050159,4379.02560239588,4485.94077578781,4453.35689691996,4474.05769166738,4475.52608021149,4595.96148912302,4635.52213311389,4724.01101383862,4626.24298441805,4527.484648714,4251.8007411562,4292.68586503168,4291.87065419999,4372.25465008149,4349.59866948157,4442.57003394603,4342.38277629953,4121.99086741578,4083.72385814179,4097.97107115166,4020.57852439033,3631.90229589364,3603.10682944631,3664.8452193099,3658.24913677599
"CH4","che","ktCH4",249.946595598753,248.268598894136,251.711288019993,260.560217204506,263.1830955752,260.753684923866,262.896123292723,262.460553053808,263.084391973536,263.149079144707,263.413663632535,259.505113427135,260.42152912298,260.717639833349,260.933947441484,259.466763455751,258.407612063013,255.345901043845,255.293613789985,257.018776599591,248.327351854527,248.349776651682,243.22061819762,236.605709963154,232.025444716465,232.30343581461,227.214300207705,220.318349030193,215.84484008414,209.276686802578,204.452923627547,204.406676086654,201.067651925598,197.234714589197,196.559640505997,198.019570449967,198.202715849379,196.997306994878,200.210615125167,185.730014263099,185.621250673213,183.291476459347,183.657796324673,181.465031457348,180.619374095229,180.022647775098,179.054957230679,177.081791479679,175.83371229762,173.071497899405,171.123774423723,172.427424712259,171.376377361673,170.882021677846
