"em","sector","fuel","units","X1750","X1751","X1752","X1753","X1754","X1755","X1756","X1757","X1758","X1759","X1760","X1761","X1762","X1763","X1764","X1765","X1766","X1767","X1768","X1769","X1770","X1771","X1772","X1773","X1774","X1775","X1776","X1777","X1778","X1779","X1780","X1781","X1782","X1783","X1784","X1785","X1786","X1787","X1788","X1789","X1790","X1791","X1792","X1793","X1794","X1795","X1796","X1797","X1798","X1799","X1800","X1801","X1802","X1803","X1804","X1805","X1806","X1807","X1808","X1809","X1810","X1811","X1812","X1813","X1814","X1815","X1816","X1817","X1818","X1819","X1820","X1821","X1822","X1823","X1824","X1825","X1826","X1827","X1828","X1829","X1830","X1831","X1832","X1833","X1834","X1835","X1836","X1837","X1838","X1839","X1840","X1841","X1842","X1843","X1844","X1845","X1846","X1847","X1848","X1849","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"CO2","1A1a_Electricity-autoproducer","biomass","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","1A1a_Electricity-autoproducer","brown_coal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820045098662018,1.69213925638124,2.70459744108124,3.22795076103498,4.11604911710829,5.15514893236028,6.11339608326776,6.5060015515604,3.31698831574325,4.37036550852432,7.47674746566548,9.23821327329016,10.280187111049,10.0811818115035,9.41545524814136,11.3386706925591,13.1358203444061,14.1328120354705,16.260172121525,13.7581366822352,12.4759329202912,11.4107649367785,11.0492533911263,11.4464215289053,12.1924437197424,12.5297307223084,13.8801433221019,14.7791227896315,14.5046516956219,15.034336470484,16.3328664994143,16.6535872006118,16.5865756123349,13.5342299193458,6.28615178010046,9.39174250916348,13.9545863533518,17.7506009291374,23.8008491485283,22.6285173962507,26.0702719991446,277.888256389369,562.012685709259,866.97467137678,1236.68537548533,1594.40675324152,1965.63469135973,2307.47575380566,2651.55716621692,3114.51329895148,3609.63047831202,4145.95848554292,4698.60829131018,5205.24128831031,5395.9217908244,5897.36196445019,6227.94587559349,6855.96694776652,7496.55699921293,8162.50735520479,8492.4792483388,8009.08170255928,8905.65507335659,14536.7609028805,13569.5500249957,14071.1359820101,13459.6950772981,12351.1325096408,12822.8941940709,15078.7131670978,17246.1825700815,16752.2745832884,15046.2331306465,15824.1068832926,17536.6292796836,17370.1160445826,16992.8291969418,16283.4684851315,15572.7101410362,17863.5525715053,20482.330828099,14104.9093513252,11356.5785166514,10084.3674349137,8669.67649833256,6536.98634401102,6424.55500201247,4557.03153056441,4021.22490482899,3501.99743889813,6308.62146774775,4588.96693556174,4126.58888102129,4056.47588234746,3949.48071884924,3686.7614098607,2106.43746683923,2375.35964084228,2273.44899386996,4835.93557448736,2930.01209380948,2881.47780635942,2316.93061396165,2459.53487274194,2288.16389734323,2235.31238205102,2290.90656312172,2237.58330717373,2765.7230792404,3416.34396828356,3155.25858084768,3168.64163512769
"CO2","1A1a_Electricity-autoproducer","coal_coke","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9507850516357,120.679334729047,188.184813880897,273.871949135599,360.034338453773,440.633569884943,505.619827136185,568.441453824778,678.218502125635,772.588341195768,885.611152209527,1000.35273039248,1095.11478194752,1132.32365916042,1174.74120731626,1204.62145151638,1310.52981406292,1452.75497602981,1563.23897842341,1709.53847459626,1685.02896241567,1896.42350497327,2374.3589924948,2555.11664482667,1859.65923670239,1948.50621835703,2205.85609625324,2224.23823038868,2420.31432783341,2153.77338286948,2242.62036452412,2392.74112663025,2077.18115730513,1969.95204151504,2037.35320001167,1905.61457204099,2040.41688903424,2208.91978527581,870.087682410999,125.611249925532,131.738627970679,137.866006015827,128.674938948105,122.547560902958,143.993384060975,134.802316993253,128.674938948105,125.611249925532,131.738627970679,128.674938948105,153.184451128697,140.929695038401,153.184451128697,162.375518196419,131.738627970679,787.368078801503,909.91563970446,765.922255643485,1292.8767675262,563.718780153605,410.534329024908,572.909847221327,738.34905444032,1473.63441985807,21.4458231580176,18.3821341354436,18.3821341354436,18.3821341354436,18.3821341354436,15.3184451128697,15.2743438485539
"CO2","1A1a_Electricity-autoproducer","diesel_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103970880485919,0.00114429822091184,0.00124900369960161,0.00225637679283645,0.00340378772120638,0.00417019938991491,0.00500700802327999,0.00768863612421402,0.0150377554669199,0.0152203249904691,0.0160304051690472,0.0139247705008907,0.0161464176002624,0.0378329262002728,0.0622427252791044,0.103528705194868,0.176341538212935,0.26127510226157,0.326556176271892,0.42255499119761,0.495973967454927,0.708517568725402,0.794838322357936,0.90637993076792,1.36173748508661,1.78123332496963,1.90529933092582,2.48125846287932,2.76371206015844,2.83892538167862,3.55640712035274,4.46690234291021,4.75523517346086,5.75429316308282,5.37809735483134,7.53701765836466,7.64730078685568,8.89560564712131,10.2585469199558,11.1917318087411,13.3295470248181,15.3329545572789,14.8081748104505,13.6596455405922,14.5446563031217,10.8855853154837,12.6451239666002,13.6170523778404,13.9072551295751,15.1761426280986,16.0274030574715,15.3239955618335,15.7481182530827,15.4322957940629,16.2626846918822,17.9907015641708,19.4444702385791,17.4357663316835,7.44794960309804,9.04933147250904,8.03007894526549,7.94841697270013,9.90897322172833,11.3081060602485,11.8775934008622,12.8151934527822,15.4733000991609,18.8726941862776,18.6763433709906,23.2103783734258,43.4926166551879,53.3075667375595,50.9500584402063,52.0830159591112,59.7138468174495,63.6250537612201,70.0161555342744,74.0799164474291,79.4443621868636,80.8357980251374,83.8964570384504,86.949712029812,83.3571280974545,74.2895471089944,101.340950705054,52.9147334667453,60.9845356442619,74.4435272072306,83.1775932149264,97.4461867958992,109.747235316917,119.723613428478,217.318343665754,324.334112697002,451.291815647698,624.303656380517,899.363997500472,1161.43943096455,1408.3172396776,1677.54169598361,2215.32158175799,2482.09873637295,2861.02785523054,3300.35145474739,3908.21181794206,4441.89497236174,5295.7443218704,6086.15720734725,7402.8890030037,7885.52958532255,8915.7737213612,10000.7431230903,10428.1699823602,11324.3509668441,13415.723619185,13057.8914138667,14228.0697828796,14907.4266373352,14931.4508323047,14701.6520743108,17584.0054688184,18425.8528147278,17004.4357172832,16391.5071843209,22298.4888550199,22628.3507242168,23104.5966907977,24444.4694838404,29449.3761673554,31536.0037282731,31461.5171113935,34325.957183526,39758.2064740623,37875.2704507963,35737.4461504661,37619.4338458827,39732.2317066299,43281.7411336627,50257.15875324,47331.9678183392,44679.3493339769,46447.7616568851,42784.1691026166,42733.4619392357,41583.0431700319,36182.7302699684,38172.9864326679,40822.4357193188,35637.6282636239,33435.035854267,40407.2708191379,32135.664792632,32969.1637907052,37751.4831370643,42140.8219672217,41056.9563499553,38886.0559177115,40632.2838566405,39887.5223944839,32208.556339992,29464.0311220019,28573.4865651252,30078.8985953182
"CO2","1A1a_Electricity-autoproducer","hard_coal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.846461889131,96.005221216299,155.311233885656,184.435078321547,212.08376978929,237.134453702231,234.927878783122,249.991661611858,238.194075755487,319.53735921505,348.612185949198,379.356325745673,381.293151422279,469.944303831228,474.212284358094,493.775492558755,578.429395072357,596.482009528605,654.522210873838,613.477234672438,561.000124679173,537.513757018477,572.234167156392,663.854905558947,739.703186945059,829.067739664127,957.478227752163,1031.12690435318,1112.89984467277,1139.39474073249,1082.07946182399,1054.25287598733,1012.5876915859,993.291006645497,762.933309976064,876.373456920024,945.6432736276,1077.01853040415,1150.98040097395,1169.40323152302,1332.2540723531,1551.50124639333,1726.07781162696,1986.44715136699,2287.4500665129,2517.82544820461,2875.61453175049,3097.82919974715,3271.32429463866,3678.63192325491,4028.17370289078,4383.07802783772,4834.52870227525,5484.09774802609,5939.79559446672,6098.0336029918,6533.18722713333,6903.16354058887,7138.14762495657,7472.05336290519,7465.63493171737,7730.79926137408,7946.39411717057,75220.2168185972,58534.0494428524,63110.0800453617,60737.7802559814,67568.8468883092,71303.3578285964,72118.8150073713,64669.1455650582,73243.9246575332,75271.227606548,75587.2934465889,77138.9075978256,77419.0361027155,82513.863092735,78038.2560988699,78316.4040494518,80523.4669561441,84333.7218040493,91262.2728457944,90609.7680789912,89496.6244874998,91897.5819419365,86168.7157092742,84599.7487880993,89424.0867096375,85526.3179123597,89129.6123309151,86536.6352624127,83541.288440192,89503.4972518999,106411.424838439,103820.765897126,113801.688226939,128307.472052704,152910.703646991,174609.204810863,157108.346833605,180197.0713546,201104.380741432,199211.957934509,227679.253980496,210161.735190806,210976.721955398,211907.511218561,245109.723851617,246133.793044046,193747.220948989,185597.984390245,214524.941409825
"CO2","1A1a_Electricity-autoproducer","heavy_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42323674737027e-05,1.56430113476404e-05,1.70516194329623e-05,3.07637471421017e-05,4.6346889361909e-05,5.67087605550572e-05,6.80003919386764e-05,0.000104286166383985,0.000203708450939849,0.000205922048340069,0.000216610987307676,0.000186669683555662,0.000214774486672885,0.000499419821868429,0.000815530155677799,0.00134657896304056,0.00227723163533738,0.00335036446435495,0.0041586401839909,0.00534480939452884,0.00623186117147921,0.00883356281141837,0.00983465591564429,0.0111314596810102,0.0166020164248331,0.0215613469175722,0.0229016044175615,0.029619680257549,0.0327689868460019,0.0334380139609137,0.041616635032923,0.0520005865095121,0.0550755691627004,0.0663134990730563,0.0616734480731948,0.0860130379368657,0.0868565663223111,0.100561859074912,0.115435533681667,0.125365647106954,0.148646620855018,0.168633727519114,0.160692474891625,0.146317066948822,0.153849859255357,0.113749923483756,0.130583225750093,0.139015719732186,0.140405141946039,0.151565823394351,0.158391727351112,9.89136733940384,24.9078796232603,45.431059609775,71.7241700978709,104.028644609705,119.429115350129,136.454557952922,155.09936082778,175.657647184671,198.019173704924,200.720763366051,200.434813028823,197.009965290703,190.30692155831,180.085919298167,200.270727692169,221.62471371143,244.129330971246,267.91204067702,293.148975146175,307.425988938156,321.488306036181,335.886821825462,350.426696193998,364.721756368215,383.095923858199,403.005291703746,421.747456850019,443.863953009489,461.480384124951,469.54852142729,479.022221028268,488.141248706372,496.109984552845,502.723787134961,522.870093458339,542.169203806024,511.807482787192,509.506625965052,924.548789747299,1094.06428731375,1294.11251583437,1461.03378739546,1688.71851841799,2010.17955717358,2224.24329892982,2651.27079719471,2766.06938684423,3177.95382104323,3245.24934112607,3444.58738882317,3893.17019213873,4155.66224357025,4699.29967855156,4998.69123403129,5980.97158338511,5656.80823523603,6380.69042291608,7167.72245381805,8006.44292924413,8921.96193255059,10082.3205747033,13123.5779506506,72445.0973845188,67895.1817978858,68217.5382711931,71752.7125949261,77938.0865426359,81695.9809789009,78941.3755470515,68597.9842520774,50792.1277967396,49854.8331067988,45917.3041740617,42490.1367205628,43705.5157441685,44227.315674443,42609.5596038811,41098.5521231707,42999.4484447502,42961.9260418563,45525.0394369563,45041.252736493,43704.6639122609,44612.3669411533,45865.8197518027,77079.5689772964,85964.9900668037,78712.3403853934,63649.514339135,67567.4233440381,42822.5939802398,47130.2104890839,47173.5031173136,42729.824062605,39043.7660019141,35428.8315447435,36773.9953504486,35221.645395359,40735.270833456,52693.3132165862,63398.9617116461,59521.1791545101,59858.2431885832,61688.9028965774,75326.0807888981,71009.1872882905,72521.3369457383,76927.9080333929,81751.9437504044,84442.2713618145,90046.2795798097
"CO2","1A1a_Electricity-autoproducer","light_oil","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.633376573483,46.2674569442383,89.4504167588609,894.504167588609,940.771624532846,1110.41896666172,1005.54606425478,1474.38962795639,1502.15010212293,1745.82537536259,2082.03556249073,1656.37495860373,1779.75484378837,1859.95176915838,1998.7541399911,2202.33095054574,2097.4580481388,2199.24645341613,2177.65497350882,1952.48668304685,1974.07816295417,3756.91750387216,3257.22896887438,2236.26041897152,2458.34421230386,2908.68079322778,2152.97899647189,2402.82326397077,2208.49994480498,2304.11935582308,1986.41615147263,1810.59981508453,2254.76740174921,2112.88053378689,1702.64241554797,1539.16406767833,1162.85541786519,1397.277199716,1588.51602175218,1628.61448443719,1227.62985758712,1477.47412508601,1338.6717542533,1306.35974059076
"CO2","1A1a_Electricity-autoproducer","natural_gas","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206145897282984,0.0210110241461503,0.0214074585640022,0.0218038929818541,0.0666009821991178,0.0677902854526736,0.0689795887062292,0.0935585226130464,0.0951442602844541,0.0967299979558615,0.0737368017204519,0.0749261049740078,0.796163529940434,2.27120133232503,3.04869251680026,5.35628595991538,6.2012816558012,6.31983094910063,7.98652796823307,10.5800244536406,13.9330510081693,17.3885091329894,29.6833689211104,38.8411334212793,69.4311959348735,62.5887591818369,72.276443856869,112.578918329512,113.492114500256,143.469281201614,571.220602071041,641.854266544755,747.860374723251,731.516028458051,724.210358537498,739.213047015454,846.238929326429,262.227161321833,275.732329640911,692.549466097416,667.272616975812,616.190579794578,810.642892721942,882.115162113268,998.564655795335,1284.37437513141,1312.24841542455,1351.59888919032,1121.6441666551,1981.56393650348,2256.95331242288,2449.71319071404,2626.01231447915,2871.42695315558,3035.82329355628,3466.86366426627,3608.46706785506,3736.84429753354,4180.4732767424,4727.47588754898,5114.61416807347,5459.5474073458,5868.70047674187,6269.32861503474,6173.63139102549,6344.32799169389,6583.18303777453,6642.80374359065,6744.4859139804,8564.18329967252,8714.90399908718,10089.2633005899,35270.8296406599,33071.1326810856,33652.3425720511,33212.599364966,30831.9870242273,35725.2526264145,34185.3859821781,33123.3274276986,33511.5450850857,39402.4920154629,46741.3775645252,46543.4286633383,50064.3805754623,53136.4904650126,58267.2484970729,62890.2546188409,69298.3030554538,75250.9216102128,78045.3449098542,81816.5725661197,83148.6464123323,88051.3635650902,93421.0134858048,103029.324061652,116460.51972759,136566.826751538,101481.700258151,102782.431679373,107350.416253249,114435.973779898,120838.124362713,133024.199365436,142390.052748514,150980.882791387,151232.141680308,161065.958750342,184814.275157344,193220.970721956,214006.723084465,225905.992356032,242604.346405689,266231.136525339,277490.142175429,297735.785619851,319947.923877371,338774.817812155,343874.32411907,358349.345995158,344931.768143165
"CO2","1A1a_Electricity-public","biomass","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO2","1A1a_Electricity-public","brown_coal","ktCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450652572296371,0.0541521142596467,0.0361516786695092,0.0452537133486474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1567033781214,0,0,0,0,0.914799631243952,0,0,1.28804701466689,1.3674593142873,62.3144690943287,203.171368380425,346.717049476048,493.17683169908,642.407378604727,793.862685459172,953.310882418827,1110.34214214775,1268.13882273711,1432.84713048992,1598.35081047215,1769.46551586834,1938.66733792589,2109.75427758307,2287.54899521182,2467.29899614582,4289.57656214572,4541.88363534062,4805.57667251425,5202.91804414892,5626.22246680286,5982.37872802683,6096.10251935857,6564.03699455952,6826.70767545409,7223.93260359838,7646.34727779864,8088.05559810319,8730.63321804923,9313.54491617936,10043.1283898988,10490.0802358829,10730.9633645601,11066.9700319133,11449.7956661747,11966.46574178,12352.2500540739,13160.3691660337,13576.4643877584,14054.7306812437,14089.6854580117,14816.0048093318,15103.5286666372,15498.8055699681,15781.9256616123,16351.5244257111,17223.579979849,18233.1560962062,18697.0632553066,18721.2766792393,18689.4406597788,19053.3372643352,20452.8694760641,21965.8468824271,19692.327856423,19760.1597871949,21189.8614899126,20100.5060545621,17179.2432248442,16567.0574552269,16707.6098192925,16336.28966834,15026.8639176178,16034.9554267191,21206.3026304299,20114.5997955617,21129.98616783,22431.798748104,23670.3480249534,27355.0355353781,24277.0898192537,23141.5625878733,19910.8044307687,19406.7870090098,19741.6527639167,20496.2819829777,22233.8832527673,26151.9809402462,29518.8196304172,32428.4247192385,36483.7428539358,34786.4561925223,37000.466517485,41463.2631149628,39940.951822073,25091.949928347,31832.4130854702,37239.5756882917,40863.1926249961,43339.2907654346,44036.7186104392,48104.7929025972,52568.3023253632,56060.8264898543,61032.1770675977,67506.160277455,73495.9485087401,78164.9249866219,83504.8645888212,89691.6371989296,96102.3680109575,105710.611716411,112741.552280427,119195.08199415,126643.929288373,125787.337354774,131364.377983501,134440.507829322,143745.412490748,149342.090772987,162390.837243097,174033.758719123,189072.632102916,207384.190576975,209312.271033385,228118.440008953,255975.151086625,261780.242433122,257721.829182014,273120.508377563,282730.631012555,302515.560289811,320590.283433583,328618.11161294,340852.120060501,356841.799642048,359409.840667712,359660.847814157,370048.590665962,397656.165736401,476763.606133912,471081.55859876,471161.845725189,463496.956797147,465528.198167445,472313.74214747,483028.70222034,491385.876865451,494566.963812373,475835.701408298,497651.88766628,510730.424758163,513178.629344777,519495.965855891,517584.75952412,484902.13769077,490104.109866351,508087.934276336,500058.473875091,485413.405152512,479945.989421745,513467.469430208,514241.914132272,483199.60282302,490140.45614125,488034.225633523,487786.547929955,480112.683851879,459614.777573616,413697.495539365,359781.719152411,387748.55253814,387962.448592996
