"em","country","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"N2O","grl","ktN2O",0.00448075671865424,0.00503035743483159,0.00512776858693953,0.00521371372844757,0.00529142936385187,0.00536197162324563,0.00542473770943929,0.0054810602891759,0.00553498497868384,0.00559230707802036,0.00565678944313904,0.00572971044004699,0.0058225979958238,0.00591783500361646,0.00598572151304941,0.00615248096889581,0.00616101973842779,0.00623882101595857,0.00631565319181987,0.0063910431018834,0.00646775297594023,0.00651626607750431,0.00657093565490274,0.00662890393554337,0.00673191886626029,0.00678635882053341,0.00690641881314136,0.00684556915440258,0.00694255090655054,0.00696692741656264,0.00589984409077615,0.0059157385704056,0.00592343981979276,0.00596698818704846,0.0261747287431418,0.025753489996416,0.0264011128755388,0.024709463125064,0.02549065430027,0.0233047968060249,0.023201597662379,0.0235483657005141,0.0219754219022964,0.0205010716724234,0.0200322631211619,0.0239911382173035,0.0223879386297585,0.0204203875963233,0.020001005953456,0.0200361575636406,0.0185646052991887,0.0181438512545773,0.0189380333685091
"N2O","gtm","ktN2O",4.87306840126717,4.79140042657224,5.28136056943858,5.43703559305763,5.24736434211416,5.27765880159635,5.13965345832945,5.60963408848673,5.79532130571595,6.07178164722921,6.48025457339956,6.46877471021381,6.7081003961104,6.71385117596611,6.73097451921368,6.93215402724851,7.31007286959664,7.42647464330902,7.14404004914343,7.541584499249,7.81302449853299,8.48028108731222,8.80741566436672,9.35104078281369,9.39012494299495,9.72060348585411,9.67017405918123,10.0228646032568,10.0917992060709,10.8519752436761,10.7612494555418,11.0214134364547,11.1563127706437,12.2204969200543,12.5079894851453,12.981597905008,12.8515714921347,13.0354515961421,12.220050217206,13.6789970296824,14.1847531002288,15.2229021642274,15.3587219996892,15.5104367035479,15.4915211631456,17.5492174255114,17.7630831597705,16.5647768738258,16.780094944561,17.0382425293022,18.0322978297298,18.3114093055845,18.3969232997531
"N2O","guf","ktN2O",0.0357898193045542,0.0359682748185008,0.0373754949931473,0.0365186153524129,0.0346069673478965,0.0382605692214067,0.0361455292016907,0.040133569857645,0.0413125483790582,0.0433304549319554,0.0455517498737142,0.0477584572626249,0.0983206116738022,0.240425306373767,0.176166354556497,0.114021087604449,0.180029353210349,0.298126811775108,0.154323960059102,0.150897311193683,0.126585289064287,0.201184236923207,0.167643332808776,0.242971471686779,0.126066448609689,0.130485400218436,0.164182210902606,0.15906577284844,0.236423925807658,0.182607914314661,0.202513811921119,0.0812103289240323,0.0739514683993724,0.0791723377691182,0.0821471227089028,0.087236294096836,0.0885967240173408,0.0837037420566557,0.0864867757555677,0.103729659305628,0.101392528049596,0.100613364194241,0.0996632650834833,0.102060500639129,0.107856448281491,0.111449749466408,0.114150760474581,0.115462148854267,0.116360991463432,0.116666234898439,0.115678327230163,0.117267986615363,0.117870778740685
"N2O","gum","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","guy","ktN2O",1.03601993074778,1.05068818714651,1.12346099121597,1.16546977030543,1.1978601138658,1.16462907666552,1.17815224129259,1.13451880265565,1.24514824720697,0.993372892849672,0.983315344266967,1.1101937150996,1.23623623995649,1.34836746504303,1.40317855164356,1.13011644436363,1.2272927998381,1.27719784302761,1.34996001087023,1.17773279315347,1.33236975238849,1.48161009865962,1.56796397136179,1.72337632036202,1.5345904817004,1.70040888833648,1.72397484388268,1.87138884543264,1.91889107094758,1.90776502580669,1.97532758400321,1.65228371607274,1.64337210699979,1.82798866361673,1.89909748744995,1.64363086586354,1.55978462311376,1.60090309970341,1.82489859765501,1.64436957305,1.94560143320054,1.64570164779153,1.84954897518695,1.91761551320743,1.89274514664007,2.08038489107741,2.07988871629863,1.76554864680176,2.03739754308021,2.15261920448857,1.99277455860272,1.98211690087938,1.97793406648557
"N2O","hkg","ktN2O",1.12748756245919,1.16438610364062,1.2120968260716,1.22062239267014,1.1804271626012,1.18384315283044,1.26606162284382,1.37072564493549,1.47848568784007,1.49296185846909,1.50064228617477,1.62609957274801,1.75158158056862,1.85180799155959,1.89700765104046,1.91271990126004,2.05134336092836,2.09305415883999,2.28340157896383,2.34713891618955,2.4034591819259,2.65476844788198,2.88310015411123,3.00228368028188,2.8636232686841,2.80383335524046,2.36824900302195,2.3180092020514,3.21776348926497,3.75408548678892,2.87310784627641,2.60309008427621,2.33718236473363,2.47917945278454,2.09758143097459,2.22388114597065,2.20399953035359,2.32499920803187,2.28168537259258,2.53004160651887,2.35103588392755,2.47378864169073,2.43487491060134,2.39523156794762,2.4540801490509,2.32833413962341,2.38265862753658,2.34966002214263,2.33531663632116,2.33152946198328,1.99918017753198,2.00253913360671,1.94997535526043
"N2O","hnd","ktN2O",4.02252443651433,4.07986752994037,4.09288579164803,4.04342421517682,4.11267051739652,4.21042910730131,4.2656771008038,4.42312889009372,4.3874834039382,4.41563284343136,4.65589737503372,4.68078368877035,4.76032331917076,5.59835352022823,5.99130400608984,5.76448354546887,5.71383151416852,5.80093408753042,5.86591074195625,5.72699667016244,5.59038579585716,5.79228278582671,5.76065839916751,5.67367036275493,5.48946708558459,6.58986310889293,6.16857950617131,6.9048781127937,7.04621991090812,6.98653690383404,7.66382186479522,7.27290181989717,6.21335607238444,7.27840107186232,6.90296175759315,7.61306467024627,8.00733944956124,8.12239623289254,7.96319443914113,8.02380403571068,8.17687727719419,8.94647979706712,8.77404620286334,8.91153173302177,9.18664460063958,9.5227754240305,9.64179354701961,9.67517542219924,9.97460329609591,9.3883758012507,9.50546829349687,9.35681643123978,9.40176103434032
"N2O","hrv","ktN2O",9.80255040041878,10.3438011018423,10.4134810076914,10.8204405600635,11.3423687593566,11.3304078785695,11.4487859181602,11.5716310243629,11.7883354214195,11.7840867397918,11.3496982802974,11.8974615265078,11.5562921088149,11.5312778526829,12.9311214693407,12.3394647775989,12.1565559627889,12.0699934978093,11.8287443878623,10.8242751682784,10.1445367694736,8.58756253275222,8.67533995605438,7.06706824674234,7.24721647009889,7.03995522113207,7.06914557739198,8.24058717384127,6.51348895774837,6.92364871823425,7.47234482809449,6.75296720352544,7.33473048177939,7.1825986148077,8.04482962444449,7.46591123726134,8.88056070729293,9.49305267889294,10.4669314480948,6.52905407562241,7.51828802256051,7.8840861629996,6.77988782829768,4.69666021665183,4.65969319886282,5.32316704242398,4.67633835305982,4.65466230915613,4.4181241469412,4.40042218147658,4.45179837013564,4.45821817347883,4.44817357450752
"N2O","hti","ktN2O",3.93974712836052,4.15918884482742,4.25082103511634,4.20308335218824,4.06673153130497,4.02921264585213,4.12308131719129,4.21671464268731,4.33064016270377,4.44100160209568,4.32501358229622,4.25521875154402,4.16183500359378,4.262371186473,4.35441243869152,4.35366367340254,4.24824050263022,4.165268067164,4.06913526476967,3.96297299777037,3.84016136718698,4.02102122740885,4.42758542993643,4.27908235028397,4.27355822766586,4.38974513028429,4.53005478171073,4.75999127923264,5.03997883229239,5.05338660838366,5.48546927703005,5.52788914654893,5.5673400675939,5.5874670159158,5.58235456929096,5.62472378161145,5.63549356325506,5.69688234913136,5.72240305765161,5.77332389155625,5.86121040741855,5.96328599574912,6.01449595461708,6.038237665801,6.13885371797646,6.2038346081942,6.23079061337528,6.28762513538283,6.10398530922316,6.21255167734993,6.2177161499935,6.21499533604465,6.22876376929697
"N2O","hun","ktN2O",30.917901496071,32.1044912070406,32.3462947586076,34.9573511456071,36.6342172012985,36.791777613007,38.3371487951086,40.4821323283937,41.6853669002001,42.3085752605335,40.8690089363884,42.1082514483983,42.7153543044651,42.3135707183062,41.9023834970005,39.5103077689345,38.2611665301139,39.0109356745176,38.2492872790188,35.146715840152,31.6859619358755,24.1396186911621,18.1986007309279,20.6655884418467,22.6780702975419,20.4045058172771,23.8108464545424,22.8213009567768,21.7569127393868,22.0730841705992,23.221810977094,23.997881794067,21.1334123908281,21.1724980502452,22.566949903675,21.6331535253699,21.1437220190389,20.0332104624548,16.9367512075013,15.7647469327099,15.6974362419249,16.3007309002434,16.3820384506921,17.0615570030046,16.9168707794107,19.4146320190995,19.460789372936,18.9886207981682,19.1738716607264,18.8997375373783,19.6162288500403,19.6937061893224,19.5671758147857
